,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid
14,ztf,59415.2062615999,1661206264915015000,2,1661206264915,19.790771,1,1661,1.657917,18.674225,,18.5564,0.095929,,,0.1325,272.7737289,72.9299617,0.9128571,t17_f5_c3,18.4888,0.1595,True,False,True,correction_0.0.1,0.0,0.9999997,848120249.0,
15,ztf,59415.2062615999,1661206264915075000,2,1661206264915,19.7908,1,1661,1.65792,18.6742,,18.5564,0.095929,,,0.1325,272.7737289,72.9299617,0.912857,t17_f5_c3,18.4888,0.1595,False,False,True,correction_1.0.6,0.0,,,1.676240554915015e+18
16,ztf,59415.2062615999,1661206264915065000,2,1661206264915,19.7908,1,1661,1.65792,18.6742,,18.5564,0.095929,,,0.1325,272.7737289,72.9299617,0.912857,t17_f5_c3,18.4888,0.1595,False,False,True,correction_1.0.6,0.0,,,1.671368904915015e+18
17,ztf,59415.2771528,1661277154915015001,1,1661277154915,19.53715,1,1661,1.3130218,18.88506,18.74332,19.1137,0.17049344,0.14944126,0.14962763,0.2485,272.7737029,72.9299696,0.69857144,t17_f5_c3,19.0436,0.2991,True,True,False,correction_0.0.1,0.0,0.999809,848120149.0,
18,ztf,59415.2771528,1661277154915075001,1,1661277154915,19.5371,1,1661,1.31302,18.8851,18.743355,19.1137,0.170493,0.1494402,0.14962657,0.2485,272.7737029,72.9299696,0.698571,t17_f5_c3,19.0436,0.2991,False,True,False,correction_1.0.6,0.0,,,1.676240554915015e+18
19,ztf,59415.2771528,1661277154915065001,1,1661277154915,19.5371,1,1661,1.31302,18.8851,18.743355,19.1137,0.170493,0.1494402,0.14962657,0.2485,272.7737029,72.9299696,0.698571,t17_f5_c3,19.0436,0.2991,False,True,False,correction_1.0.6,0.0,,,1.671368904915015e+18
20,ztf,59418.32537040021,1664325374915015000,1,1664325374915,18.8623,1,1664,1.32554,18.9262,18.77934,19.4752,0.281159,0.24546735,0.24558863,0.7642,272.7737346,72.9299875,0.488571,t17_f5_c3,19.4407,0.9507,False,True,False,correction_1.0.6,0.0,,,1.671368904915015e+18
21,ztf,59423.35312499991,1669353124915015015,1,1669353124915,18.9755,1,1669,1.03226,19.2026,19.016632,19.5696,0.283387,0.2385838,0.23877697,0.7156,272.7739134,72.9299237,0.507143,t17_f5_c3,18.9714,0.53,False,True,False,correction_1.0.6,0.0,,,1.671368904915015e+18
22,ztf,59425.36890049977,1671368904915015001,1,1671368904915,19.878986,1,1671,1.1724662,19.314178,19.109867,19.5653,0.20928232,0.17306755,0.17338358,0.3004,272.7739028,72.9299757,0.6528571,t17_f5_c3,19.5591,0.3832,True,True,False,correction_1.0.6,0.0,0.99891293,848120149.0,
23,ztf,59428.20275459997,1674202754915015000,2,1674202754915,20.04303,1,1674,1.556116,19.162437,,19.0595,0.12153593,,,0.1613,272.7738107,72.9299512,0.9128571,t17_f5_c3,19.0263,0.2004,True,False,True,correction_1.0.6,0.0,0.9999998,848120249.0,
24,ztf,59428.2411342999,1674241134915015000,1,1674241134915,20.376122,1,1674,1.0101283,19.47674,19.242758,19.5895,0.17599496,0.14138171,0.14187543,0.1871,272.773964,72.9299271,0.8,t17_f5_c3,19.7422,0.2753,True,True,False,correction_1.0.6,0.0,0.99999726,848120149.0,
25,ztf,59430.2405555998,1676240554915015001,2,1676240554915,20.433836,1,1676,1.503743,19.158674,,19.0406,0.11483739,,,0.1142,272.7739934,72.9299835,0.89285713,t17_f5_c3,19.0819,0.151,True,False,True,correction_1.0.6,0.0,0.9999825,848120249.0,
26,ztf,59430.285717600025,1676285714915015001,1,1676285714915,20.630102,1,1676,1.2044052,19.780128,19.480326,19.7658,0.17770214,0.13401952,0.1348253,0.1771,272.7739094,72.9299959,0.64285713,t17_f5_c3,19.7706,0.227,True,True,False,correction_1.0.6,0.0,0.99802613,848120149.0,
27,ztf,59435.19849540014,1681198494915015001,1,1681198494915,20.562864,1,1681,1.327243,20.082518,19.70168,20.4961,0.19264233,0.1344432,0.13564904,0.3642,272.7739056,72.9300444,0.73571426,t17_f5_c3,20.5302,0.4811,True,True,False,correction_1.0.6,0.0,0.9994284,848120149.0,
28,ztf,59435.24601850007,1681246014915015003,2,1681246014915,20.197754,1,1681,1.5529542,19.452583,,19.4029,0.12164707,,,0.193,272.7739058,72.9299741,0.83,t17_f5_c3,19.2823,0.2214,True,False,True,correction_1.0.6,0.0,0.99890316,848120249.0,
