,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid
14,ztf,59410.25003470015,1656250030415015009,2,1656250030415,20.543243,1,1656,4.646037,18.755459,18.7791,0.07327686,0.0938,272.2509356,23.9086851,0.92714286,t17_f5_c3,18.7909,0.1219,True,False,False,correction_0.0.1,0.0,0.99999964,636120204.0,
15,ztf,59410.34523149999,1656345230415015006,1,1656345230415,20.617992,1,1656,4.3078184,18.833164,18.8526,0.08934283,0.0912,272.250969,23.9086916,0.93,t17_f5_c3,18.8738,0.1191,True,False,False,correction_0.0.1,0.0,1.0,636120104.0,
16,ztf,59412.3217823999,1658321780415015007,1,1658321780415,20.634974,1,1658,4.329667,18.921354,18.8347,0.09512974,0.0845,272.2509401,23.9086835,0.93285716,t17_f5_c3,18.7396,0.0994,True,False,False,correction_0.0.1,0.0,0.9999989,636120104.0,
17,ztf,59412.364189799875,1658364180415015006,2,1658364180415,20.365982,1,1658,4.6407146,18.75673,18.8041,0.064234756,0.1095,272.250946,23.9086646,0.9357143,t17_f5_c3,18.938,0.1591,True,False,False,correction_0.0.1,0.0,0.99999976,636120204.0,
18,ztf,59415.207939799875,1661207930415075010,2,1661207930415,20.2175,1,1661,4.5661,18.9308,19.001,0.084127,0.1508,272.2509673,23.9086715,0.924286,t17_f5_c3,18.986,0.1916,False,False,False,correction_1.0.6,0.0,,,1.675289400415015e+18
19,ztf,59415.207939799875,1661207930415015010,2,1661207930415,20.217457,1,1661,4.566101,18.930761,19.001,0.084127486,0.1508,272.2509673,23.9086715,0.9242857,t17_f5_c3,18.986,0.1916,True,False,False,correction_0.0.1,0.0,0.9947783,636120204.0,
20,ztf,59415.207939799875,1661207930415065010,2,1661207930415,20.2175,1,1661,4.5661,18.9308,19.001,0.084127,0.1508,272.2509673,23.9086715,0.924286,t17_f5_c3,18.986,0.1916,False,False,False,correction_1.0.6,0.0,,,1.671263780415015e+18
21,ztf,59415.283425900154,1661283420415015001,1,1661283420415,19.863909,1,1661,4.391111,19.091475,18.9463,0.121699795,0.1742,272.2509293,23.9086639,0.9257143,t17_f5_c3,19.0136,0.2381,True,False,False,correction_0.0.1,0.0,0.9999992,636120104.0,
22,ztf,59415.283425900154,1661283420415075001,1,1661283420415,19.8639,1,1661,4.39111,19.0915,18.9463,0.1217,0.1742,272.2509293,23.9086639,0.925714,t17_f5_c3,19.0136,0.2381,False,False,False,correction_1.0.6,0.0,,,1.675289400415015e+18
23,ztf,59415.283425900154,1661283420415065001,1,1661283420415,19.8639,1,1661,4.39111,19.0915,18.9463,0.1217,0.1742,272.2509293,23.9086639,0.925714,t17_f5_c3,19.0136,0.2381,False,False,False,correction_1.0.6,0.0,,,1.671263780415015e+18
24,ztf,59418.31792820012,1664317920415015003,1,1664317920415,18.8663,1,1664,4.27093,19.3469,19.0997,0.300988,0.5269,272.251019,23.9087107,0.515714,t17_f5_c3,18.5138,0.3953,False,False,False,correction_1.0.6,0.0,,,1.669344570415015e+18
25,ztf,59423.34457179997,1669344570415015001,1,1669344570415,19.808325,1,1669,4.3663807,19.772366,19.5636,0.19896187,0.3092,272.2510049,23.9086783,0.86285716,t17_f5_c3,19.4876,0.3709,True,False,False,correction_1.0.6,0.0,0.999998,636120104.0,
26,ztf,59425.26378470007,1671263780415015009,1,1671263780415,20.663311,1,1671,4.4596086,19.970484,19.9875,0.14354843,0.2163,272.2509204,23.9086435,0.7542857,t17_f5_c3,20.2575,0.3576,True,False,False,correction_1.0.6,0.0,0.99998915,636120104.0,
27,ztf,59427.22800929984,1673228000415015015,2,1673228000415,20.74043,1,1673,4.659785,19.417612,19.7775,0.11913291,0.1923,272.2509349,23.9086924,0.7342857,t17_f5_c3,19.8206,0.259,True,False,False,correction_1.0.6,0.0,0.9998627,636120204.0,
28,ztf,59427.28737269994,1673287370415015002,1,1673287370415,20.641869,1,1673,4.2816844,20.111486,19.9982,0.18839757,0.2247,272.250976,23.9087004,0.7342857,t17_f5_c3,20.0992,0.3182,True,False,False,correction_1.0.6,0.0,0.99999434,636120104.0,
29,ztf,59429.28940969985,1675289400415015004,1,1675289400415,20.584806,1,1675,4.3596745,20.294165,20.3599,0.21009193,0.3116,272.2509488,23.9086735,0.6185714,t17_f5_c3,20.6342,0.5178,True,False,False,correction_1.0.6,0.0,0.99994504,636120104.0,
30,ztf,59434.20643519983,1680206430415015015,2,1680206430415,20.76785,1,1680,4.667739,19.496613,19.2629,0.11458601,0.1186,272.250934,23.9086746,0.79142857,t17_f5_c3,19.2695,0.1542,True,False,False,correction_1.0.6,0.0,0.9999485,636120204.0,
31,ztf,59436.224490699824,1682224490415015002,2,1682224490415,20.652515,1,1682,4.582395,19.607897,19.6699,0.12062937,0.1872,272.2509616,23.9086709,0.8685714,t17_f5_c3,19.903,0.3007,True,False,False,correction_1.0.6,0.0,0.9997965,636120204.0,
32,ztf,59436.25519679999,1682255190415015005,1,1682255190415,20.6689,1,1682,3.962,20.7724,20.2941,0.25137,0.2953,272.2510954,23.9088112,0.534286,t17_f5_c3,20.6379,0.5218,False,False,False,correction_1.0.6,0.0,,,1.700256530415015e+18
33,ztf,59454.2565394002,1700256530415015002,2,1700256530415,20.404184,1,1700,4.5926027,20.213205,20.1691,0.20040014,0.362,272.2509653,23.9086484,0.69142854,t17_f5_c3,19.5578,0.2666,True,False,False,correction_1.0.6,0.0,0.99695516,636120204.0,
34,ztf,59462.192256900016,1708192250415015006,2,1708192250415,20.60457,1,1708,4.5643783,20.306662,20.3538,0.2093687,0.3466,272.2509863,23.9086157,0.58285713,t17_f5_c3,20.4081,0.4715,True,False,False,correction_1.0.6,0.0,0.9567503,636120204.0,
