,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
12,ztf,59469.377696800046,1715377695715015004,2,1715377695715,20.481457,1,1715,2.4883518,17.454485,17.5234,0.05625055,0.0298,10.7585246,-6.4132982,0.9014286,t17_f5_c3,0.9980918,17.5029,0.0365,346120257,True,False,False,correction_1.0.6,0.0
13,ztf,59471.3604282001,1717360425715015005,1,1717360425715,20.273531,1,1717,3.2017367,17.674618,17.7,0.054702174,0.037,10.7585122,-6.4132952,0.94285715,t17_f5_c3,0.9999999,17.6799,0.0456,346120157,True,False,False,correction_1.0.6,0.0
14,ztf,59471.4239236,1717423925715015005,2,1717423925715,20.149286,1,1717,2.4620802,17.382072,17.4093,0.053691015,0.0339,10.7585242,-6.41329,0.93857145,t17_f5_c3,0.9999788,17.4283,0.0432,346120257,True,False,False,correction_1.0.6,0.0
15,ztf,59474.29339119978,1720293395715015007,2,1720293395715,19.721912,1,1720,2.502286,17.30159,17.3973,0.05010812,0.0482,10.7585136,-6.4132966,0.93714285,t17_f5_c3,0.999994,17.4242,0.0629,346120257,True,False,False,correction_1.0.6,0.0
16,ztf,59474.35972219985,1720359725715015007,1,1720359725715,19.754023,1,1720,3.169037,17.568308,17.6298,0.052226182,0.0548,10.7585142,-6.4132849,0.9457143,t17_f5_c3,0.99999976,17.5609,0.0656,346120157,True,False,False,correction_1.0.6,0.0
17,ztf,59476.27782410011,1722277825715015001,1,1722277825715,19.04482,1,1722,3.1795082,17.518038,17.5559,0.07360682,0.093,10.7585158,-6.4132876,0.9257143,t17_f5_c3,0.9999975,17.5002,0.1133,346120157,True,False,False,correction_1.0.6,0.0
18,ztf,59476.33625000017,1722336255715015005,2,1722336255715,19.35183,1,1722,2.5538752,17.266603,17.1908,0.039967492,0.056,10.7585153,-6.4133151,0.9285714,t17_f5_c3,0.9999958,17.1842,0.0712,346120257,True,False,False,correction_1.0.6,0.0
19,ztf,59480.45048609981,1726450485715015004,2,1726450485715,18.830912,1,1726,2.5149343,17.256798,17.1203,0.047380004,0.0724,10.7585041,-6.4132945,0.9071429,t17_f5_c3,0.99999917,17.033,0.0856,346120257,True,False,False,correction_1.0.6,0.0
20,ztf,59485.316365700215,1731316365715015001,1,1731316365715,17.99601,1,1731,3.2620928,17.524477,17.774,0.17587611,0.2718,10.7585203,-6.4133105,0.7657143,t17_f5_c3,0.97820127,17.5916,0.2949,346120157,True,False,False,correction_1.0.6,0.0
21,ztf,59485.35847220011,1731358475715015005,2,1731358475715,17.931578,1,1731,2.5470085,17.172087,17.2746,0.10339917,0.2147,10.7584947,-6.4132986,0.83,t17_f5_c3,0.99936306,17.4145,0.3133,346120257,True,False,False,correction_1.0.6,0.0
22,ztf,59488.286851900164,1734286855715015005,1,1734286855715,20.396223,1,1734,3.2657754,17.496206,17.5179,0.052965283,0.0291,10.7585222,-6.4133109,0.92714286,t17_f5_c3,0.9999998,17.5006,0.0358,346120157,True,False,False,correction_1.0.6,0.0
23,ztf,59488.31681710016,1734316815715015005,2,1734316815715,20.289145,1,1734,2.5339754,17.197014,17.163,0.034927525,0.0245,10.7585201,-6.4133116,0.91714287,t17_f5_c3,0.999995,17.1342,0.0298,346120257,True,False,False,correction_1.0.6,0.0
24,ztf,59490.29406249989,1736294065715015008,2,1736294065715,19.96125,1,1736,2.5062487,17.201633,17.2416,0.04567735,0.0347,10.758522,-6.4133034,0.93142855,t17_f5_c3,0.9999789,17.2299,0.0433,346120257,True,False,False,correction_1.0.6,0.0
25,ztf,59490.335416700225,1736335415715015009,1,1736335415715,20.527315,1,1736,3.257495,17.523369,17.5741,0.069626875,0.0295,10.7585227,-6.4133083,0.94285715,t17_f5_c3,0.99999166,17.5334,0.0355,346120157,True,False,False,correction_1.0.6,0.0
26,ztf,59498.33714119997,1744337145715015006,1,1744337145715,20.4764,1,1744,3.2400382,17.63953,17.6454,0.046636228,0.0319,10.7585159,-6.4133053,0.94,t17_f5_c3,0.99999964,17.6717,0.0409,346120157,True,False,False,correction_1.0.6,0.0
27,ztf,59502.39660880016,1748396605715015007,1,1748396605715,19.74542,1,1748,3.3739133,17.650278,17.7213,0.056938775,0.0407,10.7585262,-6.4133413,0.8257143,t17_f5_c3,0.99999195,17.7287,0.0517,346120157,True,False,False,correction_1.0.6,0.0
28,ztf,59503.32209490007,1749322095715015004,1,1749322095715,19.45961,1,1749,3.1592205,17.698124,17.7266,0.06754216,0.0698,10.7584778,-6.4132929,0.93714285,t17_f5_c3,0.99999976,17.7178,0.0886,346120157,True,False,False,correction_1.0.6,0.0
29,ztf,59511.27605320001,1757276055715015004,2,1757276055715,18.804941,1,1757,2.517281,17.318455,17.3977,0.053392984,0.0981,10.7585081,-6.4132978,0.94,t17_f5_c3,1.0,17.5246,0.1413,346120257,True,False,False,correction_1.0.6,0.0
30,ztf,59517.21043979982,1763210435715015009,1,1763210435715,20.503727,1,1763,3.2875912,17.82591,17.834,0.06311269,0.0346,10.7585327,-6.413314,0.93714285,t17_f5_c3,0.99999857,17.7814,0.0414,346120157,True,False,False,correction_1.0.6,0.0
31,ztf,59517.27387729986,1763273875715015004,2,1763273875715,20.397028,1,1763,2.5444322,17.371866,17.4191,0.040474623,0.0278,10.7585151,-6.4133116,0.92714286,t17_f5_c3,0.99987423,17.4141,0.0346,346120257,True,False,False,correction_1.0.6,0.0
32,ztf,59520.25268519996,1766252685715015006,2,1766252685715,20.350796,1,1766,2.516089,17.384567,17.3619,0.037290398,0.0267,10.758512,-6.4133001,0.93,t17_f5_c3,0.9999999,17.3605,0.0332,346120257,True,False,False,correction_1.0.6,0.0
33,ztf,59522.263680600096,1768263685715015009,1,1768263685715,20.619585,1,1768,3.2478077,17.856665,17.8664,0.05271221,0.0329,10.7585287,-6.4133034,0.9457143,t17_f5_c3,0.9999995,17.8562,0.0407,346120157,True,False,False,correction_1.0.6,0.0
34,ztf,59522.2972916998,1768297295715015010,2,1768297295715,20.384087,1,1768,2.5557108,17.408722,17.4154,0.04622025,0.0277,10.75851,-6.4133123,0.92,t17_f5_c3,0.9999943,17.41,0.0344,346120257,True,False,False,correction_1.0.6,0.0
35,ztf,59524.24956020014,1770249565715015007,2,1770249565715,20.442564,1,1770,2.5304189,17.430824,17.441,0.044896286,0.0282,10.7585179,-6.4133091,0.92,t17_f5_c3,0.9995996,17.4508,0.0355,346120257,True,False,False,correction_1.0.6,0.0
36,ztf,59524.295879600104,1770295875715015008,1,1770295875715,20.612387,1,1770,3.223698,17.888613,17.9564,0.07198613,0.036,10.7585262,-6.413297,0.9357143,t17_f5_c3,0.99999195,17.9314,0.0441,346120157,True,False,False,correction_1.0.6,0.0
37,ztf,59526.233425899874,1772233425715015007,2,1772233425715,20.413164,1,1772,2.4997299,17.405716,17.4084,0.040293943,0.0282,10.7585274,-6.4133049,0.92285717,t17_f5_c3,0.9988953,17.4141,0.0354,346120257,True,False,False,correction_1.0.6,0.0
38,ztf,59529.19103009999,1775191035715015008,2,1775191035715,20.007143,1,1775,2.5268137,17.414165,17.4308,0.034985423,0.0358,10.7585161,-6.4133064,0.9257143,t17_f5_c3,0.99999994,17.4246,0.0449,346120257,True,False,False,correction_1.0.6,0.0
39,ztf,59529.24824069999,1775248245715015007,1,1775248245715,19.954334,1,1775,3.305995,17.91766,17.8707,0.058622167,0.0465,10.7585256,-6.4133217,0.89857143,t17_f5_c3,0.9999997,17.9015,0.0606,346120157,True,False,False,correction_1.0.6,0.0
40,ztf,59531.23184029991,1777231845715015005,2,1777231845715,19.726803,1,1777,2.4508545,17.414654,17.4579,0.053719923,0.0456,10.7585223,-6.4132872,0.93142855,t17_f5_c3,0.9999998,17.4719,0.0588,346120257,True,False,False,correction_1.0.6,0.0
41,ztf,59536.29040510021,1782290405715015002,1,1782290405715,19.052834,1,1782,3.2027292,17.926043,17.802,0.07948676,0.1127,10.7584812,-6.4133047,0.89428574,t17_f5_c3,0.99999255,17.665,0.1275,346120157,True,False,False,correction_1.0.6,0.0
42,ztf,59538.20282409992,1784202825715015005,1,1784202825715,19.370037,1,1784,3.262932,17.910261,17.9604,0.05123725,0.111,10.7585173,-6.4133116,0.9442857,t17_f5_c3,0.99999976,18.0551,0.1552,346120157,True,False,False,correction_1.0.6,0.0
43,ztf,59538.23733799998,1784237335715015012,2,1784237335715,19.109201,1,1784,2.4482265,17.401894,17.5447,0.061158724,0.0969,10.7585231,-6.4132845,0.9257143,t17_f5_c3,0.99803203,17.4035,0.109,346120257,True,False,False,correction_1.0.6,0.0
44,ztf,59765.4250810002,2011425085715015006,1,2011425085715,20.091396,1,2011,3.2667615,18.233612,18.2562,0.081420004,0.0608,10.7585119,-6.4133151,0.9114286,t17_f5_c3,0.99998903,18.2817,0.0788,346120157,True,False,False,dev,0.0
45,ztf,59765.45343750017,2011453435715015007,2,2011453435715,20.225082,1,2011,2.5392265,17.578957,17.583,0.041790962,0.0356,10.7585257,-6.413317,0.93714285,t17_f5_c3,0.9999989,17.5853,0.0449,346120257,True,False,False,dev,0.0
46,ztf,59769.42150459997,2015421505715015008,1,2015421505715,20.205698,1,2015,3.2928958,18.265198,18.2352,0.06872093,0.0565,10.758537,-6.4133146,0.9357143,t17_f5_c3,0.9999995,18.155,0.0666,346120157,True,False,False,dev,0.0
47,ztf,59771.45887729991,2017458875715015005,1,2017458875715,20.50982,1,2017,3.2427666,18.282244,18.3428,0.05932955,0.0532,10.7585242,-6.4133037,0.93857145,t17_f5_c3,1.0,18.3502,0.0676,346120157,True,False,False,dev,0.0
48,ztf,59774.42671300005,2020426715715015002,2,2020426715715,19.183302,1,2020,2.5095572,17.640265,17.67,0.060052503,0.0929,10.7585278,-6.4133083,0.88857144,t17_f5_c3,0.9999975,17.758,0.129,346120257,True,False,False,dev,0.0
49,ztf,59776.41493060021,2022414935715015001,2,2022414935715,19.264875,1,2022,2.602453,17.632704,17.6528,0.050552588,0.087,10.7585102,-6.4133281,0.93857145,t17_f5_c3,0.9999981,17.7355,0.1201,346120257,True,False,False,dev,0.0
50,ztf,59776.44648149982,2022446485715015000,2,2022446485715,19.497282,1,2022,2.5490887,17.612995,17.4883,0.060239125,0.0667,10.7585205,-6.4133169,0.93,t17_f5_c3,0.99993026,17.4471,0.0822,346120257,True,False,False,dev,0.0
