,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
10,ztf,59504.40414350014,1750404144515015013,1,1750404144515,19.5277,1,1750,4.21482,19.735,19.5202,0.219359,0.4053,22.8718305,5.5978586,0.668571,t17_f5_c3,19.278,0.416,False,False,False,correction_1.0.6,0.0,1.757259623215015e+18,,,,,
11,ztf,59504.405578699894,1750405573215015007,1,1750405573215,19.218,1,1750,1.33207,19.3095,19.0893,0.243056,0.3188,22.8717526,5.5978574,0.641429,t17_f5_c3,19.0116,0.3805,False,True,True,correction_1.0.6,0.0,1.757259623215015e+18,19.127134,0.20364504,0.20547567,,
12,ztf,59511.259629600216,1757259623215015016,2,1757259623215,20.03513,1,1757,1.1265574,19.848995,20.4268,0.16339418,0.6292,22.8717964,5.5977574,0.7542857,t17_f5_c3,19.9099,0.4994,True,True,False,correction_1.0.6,0.0,,19.467129,0.10301076,0.11494488,0.9995444,449120232.0
13,ztf,59517.21753469994,1763217533215015015,1,1763217533215,20.611,1,1763,1.15879,20.6113,20.7981,0.270037,0.4816,22.8718344,5.5977573,0.64,t17_f5_c3,20.7405,0.5801,False,True,True,correction_1.0.6,0.0,1.763279063215015e+18,20.096514,0.15421915,0.16807722,,
14,ztf,59517.27906250022,1763279063215015024,2,1763279063215,20.610434,1,1763,1.2469966,20.171,20.4367,0.14821187,0.4116,22.8717771,5.597807,0.56714284,t17_f5_c3,19.7613,0.2792,True,True,False,correction_1.0.6,0.0,,19.683311,0.07121947,0.094581895,0.9949887,449120232.0
15,ztf,59517.29141200008,1763291414515015023,2,1763291414515,20.638466,1,1763,3.971986,20.281483,20.2793,0.17132,0.34,22.871832,5.59782,0.80142856,t17_f5_c3,20.1339,0.3753,True,False,True,correction_1.0.6,0.0,,,,,0.9982896,450120245.0
16,ztf,59520.268749999814,1766268753215015019,2,1766268753215,20.6183,1,1766,1.41017,20.497,20.0491,0.200384,0.2792,22.8717367,5.5978698,0.295714,t17_f5_c3,19.7431,0.2646,False,False,True,correction_1.0.6,0.0,1.769213184515015e+18,,,,,
17,ztf,59522.3114467999,1768311443215015023,2,1768311443215,20.6412,1,1768,1.1453,20.3755,19.7187,0.190039,0.2044,22.8717771,5.5977755,0.29,t17_f5_c3,19.3922,0.1914,False,True,False,correction_1.0.6,0.0,1.769213184515015e+18,19.809296,0.088552624,0.1128135,,
18,ztf,59523.2131829001,1769213184515015020,2,1769213184515,20.59776,1,1769,3.9154215,20.541037,20.6753,0.19731012,0.5039,22.8718033,5.5978321,0.6685714,t17_f5_c3,20.243,0.427,True,False,True,correction_1.0.6,0.0,,,,,0.92921364,450120245.0
19,ztf,59523.30055559985,1769300554515015023,1,1769300554515,20.769,1,1769,4.24179,21.203,21.3182,0.358633,0.705,22.8718322,5.5978112,0.492857,t17_f5_c3,21.5326,1.0945,False,False,False,correction_1.0.6,0.0,1.770242963215015e+18,,,,,
20,ztf,59524.2429630002,1770242963215015029,2,1770242963215,20.685825,1,1770,1.2324816,20.474857,20.6971,0.19878687,0.5159,22.8717529,5.597813,0.5214286,t17_f5_c3,20.9342,0.8099,True,True,False,correction_1.0.6,0.0,,19.867174,0.086407304,0.11358337,0.9737175,449120232.0
21,ztf,59526.234849500004,1772234843215015023,2,1772234843215,20.442875,1,1772,1.0651852,20.533722,20.8263,0.19559929,0.6357,22.8717194,5.5977738,0.5971429,t17_f5_c3,20.0756,0.4037,True,True,False,correction_1.0.6,0.0,,19.900417,0.07833738,0.10915546,0.9897119,449120232.0
