,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
14,ztf,59303.25266199978,1549252662715015006,1,1549252662715,19.017,1,1549,1.3855402,18.932196,18.7919,18.9002,0.20046932,0.17567304,0.1761692,0.2759,149.1733247,-18.7331964,0.6757143,t17_f5_c3,0.9999652,19.1656,0.452,315120127.0,True,True,False,correction_0.0.1,0.0
15,ztf,59303.31428240007,1549314282715015005,2,1549314282715,19.006804,1,1549,1.8545883,18.783224,,18.8073,0.18012926,,,0.2703,149.1732316,-18.7330991,0.70428574,t17_f5_c3,0.99998105,18.7191,0.3201,315120227.0,True,False,False,correction_0.0.1,0.0
16,ztf,59307.153229199816,1553153222715015007,1,1553153222715,20.203255,1,1553,1.5291381,19.248863,,19.3448,0.09685388,,,0.1557,149.1732072,-18.7332007,0.8257143,t17_f5_c3,0.99999183,19.3865,0.2064,315120127.0,True,False,True,correction_0.0.1,0.0
17,ztf,59309.16813659994,1555168132715015009,1,1555168132715,18.9799,1,1555,1.62756,19.1,,18.5417,0.20725,,,0.2395,149.1731551,-18.7332052,0.331429,t17_f5_c3,,18.4954,0.2941,,False,False,True,correction_0.0.1,0.0
18,ztf,59309.21099539986,1555210992715015016,2,1555210992715,20.28527,1,1555,1.8079733,18.92736,,18.936,0.0865876,,,0.1127,149.1731989,-18.7331909,0.9357143,t17_f5_c3,0.9999993,18.851,0.1328,315120227.0,True,False,False,correction_0.0.1,0.0
19,ztf,59311.16811340023,1557168112715015024,2,1557168112715,18.645718,1,1557,1.445558,18.686056,,18.5375,0.17357609,,,0.33,149.173277,-18.7332996,0.7942857,t17_f5_c3,0.99997616,18.4347,0.3852,315120227.0,True,False,False,correction_0.0.1,0.0
20,ztf,59314.2098842999,1560209882715015007,1,1560209882715,19.959068,1,1560,1.3485062,19.695107,19.428345,19.7278,0.19674087,0.15203983,0.1538828,0.235,149.1732373,-18.7331611,0.5328571,t17_f5_c3,0.99932235,19.7151,0.297,315120127.0,True,True,False,correction_0.0.1,0.0
21,ztf,59316.21103010001,1562211032715015019,1,1562211032715,20.495253,1,1562,1.7193793,20.07117,,20.1882,0.19616528,,,0.2797,149.1731458,-18.73323,0.6342857,t17_f5_c3,0.9977244,19.9025,0.2746,315120127.0,True,False,True,correction_0.0.1,0.0
22,ztf,59319.19031250011,1565190312715015007,2,1565190312715,20.206486,1,1565,1.767944,19.007898,,19.1503,0.120023996,,,0.1274,149.1731939,-18.7332234,0.9028571,t17_f5_c3,0.9999914,19.1002,0.1549,315120227.0,True,False,False,correction_0.0.1,0.0
23,ztf,59319.23126159981,1565231262715015015,1,1565231262715,19.9794,1,1565,2.28131,20.4015,,20.4212,0.465853,,,0.3878,149.1730538,-18.7333894,0.164286,t17_f5_c3,,20.376,0.4754,,False,False,True,correction_0.0.1,0.0
24,ztf,59321.21005789982,1567210052715015009,2,1567210052715,20.258688,1,1567,1.70505,19.120293,,19.1326,0.10858918,,,0.142,149.1732223,-18.7332132,0.86714286,t17_f5_c3,0.9999416,18.9939,0.1596,315120227.0,True,False,False,correction_0.0.1,0.0
25,ztf,59323.21008099988,1569210082715015003,2,1569210082715,19.774902,1,1569,1.6315328,19.230614,,18.9683,0.14877932,,,0.163,149.1732901,-18.7331288,0.71428573,t17_f5_c3,0.99993277,18.857,0.1883,315120227.0,True,False,False,correction_0.0.1,0.0
26,ztf,59325.16868059989,1571168682715015007,2,1571168682715,19.850784,1,1571,1.8314414,19.459368,,19.2625,0.1340848,,,0.2158,149.1731752,-18.733227,0.8657143,t17_f5_c3,0.9999598,19.0677,0.2311,315120227.0,True,False,False,correction_0.0.1,0.0
27,ztf,59335.16784719983,1581167842715015003,2,1581167842715,19.9833,1,1581,1.8966,19.8627,,19.7492,0.252854,,,0.294,149.1732037,-18.7331197,0.817143,t17_f5_c3,,19.7423,0.3742,,False,False,False,correction_0.0.1,0.0
28,ztf,59338.229583300184,1584229582715015002,2,1584229582715,19.777832,1,1584,1.6175104,19.929089,,19.768,0.21341935,,,0.3562,149.1732417,-18.7332354,0.73285717,t17_f5_c3,0.9932294,19.5525,0.3745,315120227.0,True,False,False,correction_0.0.1,0.0
