,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid
10,ztf,59406.22108800011,1652221080615015003,1,1652221080615,20.4404,1,1652,1.21696,20.4358,19.737402,20.4084,0.265606,0.13764869,0.13959785,0.3449,260.3700072,58.9631242,0.761429,t17_f5_c3,20.3211,0.4075,False,True,False,correction_1.0.6,0.0,,,1.674201340615015e+18
11,ztf,59406.257962999865,1652257960615015001,2,1652257960615,20.4308,1,1652,0.581198,20.5093,19.547073,20.4152,0.229071,0.087589554,0.09442329,0.4031,260.37021,58.9632513,0.647143,t17_f5_c3,20.1775,0.4152,False,True,False,correction_1.0.6,0.0,,,1.674201340615015e+18
12,ztf,59408.24248840008,1654242480615015013,2,1654242480615,20.2337,1,1654,0.847809,20.4423,19.518953,20.0531,0.361801,0.15070315,0.15457192,0.3603,260.3702527,58.9631766,0.371429,t17_f5_c3,19.658,0.3211,False,True,False,correction_1.0.6,0.0,,,1.674201340615015e+18
13,ztf,59408.35068289982,1654350680615015003,1,1654350680615,20.3123,1,1654,0.878306,20.3581,19.695873,20.2327,0.268241,0.14403106,0.14575851,0.3727,260.3702372,58.9631789,0.681429,t17_f5_c3,20.1388,0.4376,False,True,False,correction_1.0.6,0.0,,,1.674201340615015e+18
14,ztf,59410.24219910009,1656242190615015007,2,1656242190615,20.2684,1,1656,0.51671,20.2946,19.453379,20.2318,0.258223,0.114506274,0.118988834,0.4173,260.3702426,58.9632693,0.537143,t17_f5_c3,20.0377,0.447,False,True,False,correction_1.0.6,0.0,,,1.674201340615015e+18
15,ztf,59412.3287037001,1658328700615015004,1,1658328700615,20.4012,1,1658,0.461196,20.8196,19.922192,20.2996,0.321163,0.13779904,0.14052795,0.3508,260.3703018,58.9632915,0.482857,t17_f5_c3,20.8216,0.7258,False,True,False,correction_1.0.6,0.0,,,1.674201340615015e+18
16,ztf,59428.20134259993,1674201340615015009,2,1674201340615,20.528011,1,1674,0.3831388,20.445597,19.520359,20.4566,0.20809224,0.08180584,0.08874852,0.383,260.3702994,58.9633197,0.5757143,t17_f5_c3,20.403,0.467,True,True,False,correction_1.0.6,0.0,0.99995893,825120206.0,
17,ztf,59428.24067129986,1674240670615015003,1,1674240670615,20.651,1,1674,0.62543,20.955,19.979372,21.0645,0.313686,0.12436797,0.12771565,0.5626,260.3703448,58.9632493,0.701429,t17_f5_c3,21.1233,0.7614,False,True,False,correction_1.0.6,0.0,,,1.681244100615015e+18
18,ztf,59430.244398099836,1676244390615015004,2,1676244390615,20.5098,1,1676,0.4651,20.6582,19.605997,20.7752,0.236923,0.08181888,0.08989307,0.5182,260.3702538,58.9632865,0.631429,t17_f5_c3,20.3075,0.432,False,True,False,correction_1.0.6,0.0,,,1.681244100615015e+18
19,ztf,59435.198958300054,1681198950615015004,1,1681198950615,20.6097,1,1681,0.672583,21.0431,20.014383,21.2652,0.327349,0.123321325,0.12691835,0.68,260.3701738,58.9632507,0.675714,t17_f5_c3,21.2622,0.8695,False,True,False,correction_1.0.6,0.0,,,1.681244100615015e+18
20,ztf,59435.244108799845,1681244100615015006,2,1681244100615,20.470758,1,1681,0.73476136,20.416912,19.508034,20.3159,0.21209142,0.085292,0.09182726,0.362,260.3701785,58.9632075,0.5914286,t17_f5_c3,19.6583,0.2533,True,True,False,correction_1.0.6,0.0,0.99989057,825120206.0,
