,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid
18,ztf,59434.25762729999,1680257620415015021,1,1680257620415,20.536459,1,1680,3.609718,18.531595,18.5418,0.056494094,0.0701,232.5236573,73.7651126,0.95714283,t17_f5_c3,18.4872,0.0844,True,False,False,correction_1.0.6,0.0,1.0,863120104.0,
19,ztf,59436.21921300003,1682219210415015011,2,1682219210415,20.349958,1,1682,4.103685,18.309225,18.4073,0.066380374,0.0739,232.5235897,73.7651429,0.9442857,t17_f5_c3,18.3504,0.0889,True,False,False,correction_1.0.6,0.0,0.9999999,863120204.0,
20,ztf,59436.260937499814,1682260930415015006,1,1682260930415,20.407856,1,1682,3.6726177,18.602388,18.692,0.06526541,0.0922,232.5236116,73.7651256,0.9557143,t17_f5_c3,18.6721,0.1146,True,False,False,correction_1.0.6,0.0,0.9999924,863120104.0,
21,ztf,59439.221805599984,1685221800415015005,2,1685221800415,19.94832,1,1685,4.138855,18.40798,18.4189,0.09194388,0.0974,232.5234919,73.7651302,0.94857144,t17_f5_c3,18.4514,0.1282,True,False,False,correction_1.0.6,0.0,0.999905,863120204.0,
22,ztf,59439.26322920015,1685263220415015013,1,1685263220415,19.880857,1,1685,3.6392353,18.717373,18.8599,0.09348633,0.138,232.5235793,73.765095,0.9457143,t17_f5_c3,18.6638,0.1471,True,False,False,correction_1.0.6,0.0,0.9999821,863120104.0,
23,ztf,59441.20326389978,1687203260415015005,2,1687203260415,20.065916,1,1687,4.1497307,18.529207,18.7882,0.08682656,0.1332,232.5235607,73.7651529,0.9128571,t17_f5_c3,18.8842,0.1853,True,False,False,correction_1.0.6,0.0,0.9999622,863120204.0,
24,ztf,59441.24009260023,1687240090415015004,1,1687240090415,19.926384,1,1687,3.7768688,18.852434,18.7687,0.09310143,0.1268,232.5235429,73.7651501,0.94857144,t17_f5_c3,18.7138,0.1538,True,False,False,correction_1.0.6,0.0,0.99999976,863120104.0,
25,ztf,59443.19927080022,1689199270415015001,1,1689199270415,19.550537,1,1689,3.7814307,18.86913,19.2503,0.12357029,0.3238,232.5234979,73.7651321,0.9071429,t17_f5_c3,19.4127,0.4819,True,False,False,correction_1.0.6,0.0,0.99995244,863120104.0,
26,ztf,59446.287268499844,1692287260415015006,1,1692287260415,19.111113,1,1692,3.8139281,18.970383,19.3353,0.15754648,0.4001,232.5234247,73.7651154,0.77428573,t17_f5_c3,19.1415,0.4297,True,False,False,correction_1.0.6,0.0,0.9999963,863120104.0,
27,ztf,59449.18124999991,1695181250415015002,2,1695181250415,19.790167,1,1695,4.1738534,18.61898,18.7258,0.11559511,0.1567,232.5234908,73.7651446,0.85,t17_f5_c3,18.707,0.1971,True,False,False,correction_1.0.6,0.0,0.99999845,863120204.0,
28,ztf,59451.17796299979,1697177960415015007,2,1697177960415,20.270844,1,1697,4.136868,18.684181,18.7908,0.085235514,0.1128,232.5234953,73.765133,0.94,t17_f5_c3,18.719,0.1343,True,False,False,correction_1.0.6,0.0,0.99999833,863120204.0,
29,ztf,59451.22160879988,1697221600415015004,1,1697221600415,19.435883,1,1697,3.6427987,19.112396,19.3531,0.17260815,0.3228,232.5236622,73.7651324,0.92285717,t17_f5_c3,19.0255,0.3066,True,False,False,correction_1.0.6,0.0,0.99999404,863120104.0,
30,ztf,59453.17670139996,1699176700415015008,1,1699176700415,20.573908,1,1699,3.666168,19.217674,19.2814,0.0836224,0.1342,232.5236005,73.7651172,0.95714283,t17_f5_c3,19.1361,0.1494,True,False,False,correction_1.0.6,0.0,0.99999976,863120104.0,
31,ztf,59453.25902780006,1699259020415015004,2,1699259020415,20.177988,1,1699,4.10736,18.738905,19.1798,0.085198425,0.1733,232.5234924,73.765121,0.84,t17_f5_c3,18.9987,0.1873,True,False,False,correction_1.0.6,0.0,1.0,863120204.0,
32,ztf,59455.183611100074,1701183610415015016,2,1701183610415,20.493591,1,1701,4.2029796,18.819883,19.0583,0.080265984,0.1206,232.5235223,73.7651633,0.89857143,t17_f5_c3,19.1112,0.1604,True,False,False,correction_1.0.6,0.0,1.0,863120204.0,
33,ztf,59455.21910879994,1701219100415015007,1,1701219100415,20.484346,1,1701,3.6590946,19.347767,19.4076,0.09050607,0.1604,232.5235997,73.7651088,0.95,t17_f5_c3,19.5352,0.2291,True,False,False,correction_1.0.6,0.0,1.0,863120104.0,
34,ztf,59458.166203700006,1704166200415015005,1,1704166200415,20.37961,1,1704,3.7797542,19.496479,19.4241,0.10163252,0.1449,232.5235152,73.7651393,0.9057143,t17_f5_c3,19.528,0.2037,True,False,False,correction_1.0.6,0.0,0.99995697,863120104.0,
35,ztf,59460.17817129986,1706178170415015006,1,1706178170415,20.597818,1,1706,3.7268176,19.582445,19.6714,0.09417655,0.1887,232.5235388,73.7651221,0.9257143,t17_f5_c3,19.5133,0.2077,True,False,False,correction_1.0.6,0.0,0.9999857,863120104.0,
36,ztf,59460.239189799875,1706239180415015004,2,1706239180415,20.38667,1,1706,4.136393,18.92475,19.2709,0.09572343,0.1552,232.5235938,73.7651558,0.87142855,t17_f5_c3,19.205,0.1858,True,False,False,correction_1.0.6,0.0,0.9999989,863120204.0,
37,ztf,59462.18000000017,1708180000415015025,1,1708180000415,20.514418,1,1708,3.626283,19.489988,19.3185,0.11217329,0.1456,232.5235218,73.7650554,0.9285714,t17_f5_c3,19.1784,0.1629,True,False,False,correction_1.0.6,0.0,0.9999943,863120104.0,
38,ztf,59471.16000000015,1717160000415015010,1,1717160000415,19.67981,1,1717,3.740227,19.385101,19.9958,0.16318682,0.4617,232.5235489,73.765134,0.9085714,t17_f5_c3,19.5971,0.4113,True,False,False,correction_1.0.6,0.0,0.99999833,863120104.0,
39,ztf,59473.157546299975,1719157540415015008,2,1719157540415,20.122927,1,1719,4.077487,18.906483,19.3512,0.08401696,0.2101,232.5235665,73.7651272,0.82857144,t17_f5_c3,19.2528,0.2454,True,False,False,correction_1.0.6,0.0,0.9999989,863120204.0,
40,ztf,59473.201759300195,1719201750415015002,1,1719201750415,19.851149,1,1719,3.6074343,19.418783,19.6194,0.14610814,0.3288,232.5237519,73.7651532,0.9242857,t17_f5_c3,19.4368,0.3564,True,False,False,correction_1.0.6,0.0,0.99999905,863120104.0,
41,ztf,59476.15659719985,1722156590415015003,1,1722156590415,19.38006,1,1722,3.8887048,19.74847,19.4612,0.21476887,0.3744,232.5233241,73.7651087,0.76857144,t17_f5_c3,19.3102,0.4181,True,False,False,correction_1.0.6,0.0,0.9934611,863120104.0,
42,ztf,59476.1979398001,1722197930415015004,2,1722197930415,19.118586,1,1722,4.1054792,18.935644,18.8305,0.1726791,0.2142,232.5236407,73.7651556,0.38142857,t17_f5_c3,18.8872,0.2895,True,False,False,correction_1.0.6,0.0,0.9923246,863120204.0,
43,ztf,59478.15898150019,1724158980415015005,1,1724158980415,19.2535,1,1724,3.90436,19.3915,19.8758,0.225886,0.6521,232.5234385,73.7651712,0.76,t17_f5_c3,19.4633,0.573,False,False,False,correction_1.0.6,0.0,,,1.726176360415015e+18
44,ztf,59480.176365700085,1726176360415015006,2,1726176360415,19.75064,1,1726,4.099659,18.946781,19.3651,0.10885469,0.2757,232.5235147,73.7651226,0.9071429,t17_f5_c3,19.3406,0.3452,True,False,False,correction_1.0.6,0.0,1.0,863120204.0,
45,ztf,59484.1823148001,1730182310415015012,1,1730182310415,20.539005,1,1730,3.7751672,19.719042,19.4651,0.1363542,0.162,232.5234341,73.7650984,0.9114286,t17_f5_c3,19.2776,0.1739,True,False,False,correction_1.0.6,0.0,0.99999785,863120104.0,
46,ztf,59486.138182899915,1732138180415015009,1,1732138180415,20.351242,1,1732,3.9465873,19.67246,19.5458,0.15162344,0.159,232.523303,73.7651313,0.8,t17_f5_c3,19.6269,0.2184,True,False,False,correction_1.0.6,0.0,0.99998045,863120104.0,
47,ztf,59488.14458330022,1734144580415015006,1,1734144580415,20.40685,1,1734,3.673472,19.809645,19.7149,0.12164804,0.231,232.5236451,73.7651411,0.93857145,t17_f5_c3,19.4368,0.2285,True,False,False,correction_1.0.6,0.0,0.99993426,863120104.0,
48,ztf,59488.1599653,1734159960415015006,2,1734159960415,20.22728,1,1734,4.214507,19.16979,19.2809,0.12531856,0.177,232.523441,73.7651476,0.9,t17_f5_c3,19.1018,0.1917,True,False,False,correction_1.0.6,0.0,0.99999595,863120204.0,
49,ztf,59641.329722200055,1887329720415015008,2,1887329720415,20.418798,1,1887,3.9996612,20.150375,20.563,0.19729726,0.4845,232.5237476,73.7651427,0.74142855,t17_f5_c3,20.4109,0.5376,True,False,False,correction_1.0.6,0.0,0.99993336,863120204.0,
50,ztf,59672.32319439994,1918323190415015010,1,1918323190415,20.744122,1,1918,3.6240244,20.366173,20.4737,0.17265926,0.3273,232.5236042,73.7650954,0.7457143,t17_f5_c3,20.5408,0.4429,True,False,False,correction_1.0.6,0.0,0.9916383,863120104.0,
51,ztf,59677.38998840004,1923389980415015004,2,1923389980415,20.086594,1,1923,4.1757407,19.815199,19.8585,0.16825488,0.2866,232.5236418,73.7651816,0.7442857,t17_f5_c3,19.8251,0.3562,True,False,False,correction_1.0.6,0.0,0.9999882,863120204.0,
52,ztf,59723.30103009986,1969301030415015005,2,1969301030415,20.43643,1,1969,4.2997775,20.142982,20.3018,0.19916518,0.3654,232.5233781,73.7651638,0.47142857,t17_f5_c3,20.2476,0.4451,True,False,False,correction_1.0.6,0.0,0.9999149,863120204.0,
53,ztf,59736.21714119986,1982217140415015007,2,1982217140415,20.450089,1,1982,3.7161663,20.35639,20.9776,0.20219658,0.6884,232.5238704,73.7650664,0.63714284,t17_f5_c3,20.2446,0.4493,True,False,False,1.1.2,0.0,0.9997953,863120204.0,
