,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid
23,ztf,59434.199201399926,1680199204315015007,2,1680199204315,20.494999,1,1680,3.179362,18.599545,18.5741,0.06906009,0.075,225.9405542,76.7883785,0.93714285,t17_f5_c3,18.6225,0.0998,True,False,False,correction_1.0.6,0.0,0.9999485,863120243.0,
24,ztf,59434.25762729999,1680257624315015006,1,1680257624315,20.42258,1,1680,2.7370472,18.993929,18.823,0.1296608,0.0956,225.9405909,76.7883549,0.8542857,t17_f5_c3,18.7925,0.1184,True,False,False,correction_1.0.6,0.0,0.99993217,863120143.0,
25,ztf,59436.21921300003,1682219214315015005,2,1682219214315,20.23803,1,1682,3.205111,18.598328,18.6054,0.0834932,0.0929,225.9406109,76.788398,0.94142854,t17_f5_c3,18.5517,0.1129,True,False,False,correction_1.0.6,0.0,0.9999826,863120243.0,
26,ztf,59436.260937499814,1682260934315015007,1,1682260934315,20.29933,1,1682,2.591363,19.142801,19.253,0.11725498,0.1593,225.9404664,76.788386,0.91571426,t17_f5_c3,19.5535,0.2683,True,False,False,correction_1.0.6,0.0,0.9999944,863120143.0,
27,ztf,59439.221805599984,1685221804315015007,2,1685221804315,19.83508,1,1685,3.277114,18.63697,18.5548,0.09633824,0.1158,225.9406625,76.7883352,0.9342857,t17_f5_c3,18.545,0.1467,True,False,False,correction_1.0.6,0.0,0.99995816,863120243.0,
28,ztf,59439.26322920015,1685263224315015001,1,1685263224315,19.712292,1,1685,2.6464016,19.3641,19.5311,0.17493804,0.2709,225.9406036,76.7884071,0.8157143,t17_f5_c3,19.3481,0.2937,True,False,False,correction_1.0.6,0.0,0.99825805,863120143.0,
29,ztf,59441.20326389978,1687203264315015007,2,1687203264315,20.004238,1,1687,3.2116308,18.668858,18.75,0.08912709,0.1359,225.9405864,76.7883662,0.94142854,t17_f5_c3,18.802,0.1823,True,False,False,correction_1.0.6,0.0,0.999998,863120243.0,
30,ztf,59441.24009260023,1687240094315015012,1,1687240094315,19.7936,1,1687,2.72538,19.5265,19.2175,0.23146,0.2078,225.9405888,76.7883516,0.291429,t17_f5_c3,19.2145,0.2658,False,False,False,correction_1.0.6,0.0,,,1.689282664315015e+18
31,ztf,59443.28266200004,1689282664315015015,2,1689282664315,19.69136,1,1689,3.1980112,18.777855,18.804,0.117561094,0.2044,225.9405959,76.7883977,0.68,t17_f5_c3,18.7039,0.2391,True,False,False,correction_1.0.6,0.0,0.7870929,863120243.0,
32,ztf,59449.18124999991,1695181254315015010,2,1695181254315,19.66936,1,1695,3.185431,18.935438,18.8733,0.10814014,0.1978,225.9405636,76.7883686,0.87142855,t17_f5_c3,18.759,0.2286,True,False,False,correction_1.0.6,0.0,0.9999823,863120243.0,
33,ztf,59451.17796299979,1697177964315015005,2,1697177964315,20.206804,1,1697,3.2246246,19.072058,19.1777,0.0930296,0.1676,225.9405991,76.7883621,0.9014286,t17_f5_c3,19.345,0.2503,True,False,False,correction_1.0.6,0.0,0.99999094,863120243.0,
34,ztf,59451.22160879988,1697221604315015000,1,1697221604315,19.3016,1,1697,2.64169,19.7645,20.3079,0.355874,0.8472,225.9407021,76.788445,0.425714,t17_f5_c3,19.9914,0.8135,False,False,False,correction_1.0.6,0.0,,,1.699259024315015e+18
35,ztf,59453.17670139996,1699176704315015006,1,1699176704315,20.4809,1,1699,2.59958,20.3828,20.5057,0.274704,0.4356,225.940481,76.788387,0.431429,t17_f5_c3,20.77,0.713,False,False,False,correction_1.0.6,0.0,,,1.699259024315015e+18
36,ztf,59453.25902780006,1699259024315015003,2,1699259024315,20.147526,1,1699,3.169581,19.29634,19.2753,0.121738315,0.1947,225.940515,76.7883495,0.8057143,t17_f5_c3,19.0982,0.2125,True,False,False,correction_1.0.6,0.0,0.9989116,863120243.0,
37,ztf,59455.183611100074,1701183614315015006,2,1701183614315,20.473385,1,1701,3.1967535,19.396614,19.2793,0.10093663,0.1466,225.9405957,76.7883806,0.88285714,t17_f5_c3,19.3115,0.1931,True,False,False,correction_1.0.6,0.0,0.99955237,863120243.0,
38,ztf,59455.21910879994,1701219104315015007,1,1701219104315,20.2804,1,1701,2.92274,20.5444,20.539,0.322596,0.4993,225.9407146,76.7883012,0.367143,t17_f5_c3,20.1562,0.4509,False,False,False,correction_1.0.6,0.0,,,1.704242924315015e+18
39,ztf,59458.166203700006,1704166204315015012,1,1704166204315,20.2259,1,1704,2.6856,20.5616,20.5586,0.272211,0.4436,225.9406579,76.7884064,0.531429,t17_f5_c3,20.2321,0.4218,False,False,False,correction_1.0.6,0.0,,,1.704242924315015e+18
40,ztf,59458.242928199936,1704242924315015003,2,1704242924315,20.346195,1,1704,3.12445,19.47971,19.321,0.13234618,0.1578,225.9404725,76.7883525,0.84,t17_f5_c3,19.3546,0.2083,True,False,False,correction_1.0.6,0.0,0.99986625,863120243.0,
41,ztf,59460.17817129986,1706178174315015012,1,1706178174315,20.4619,1,1706,2.52722,20.5474,20.5599,0.236876,0.4431,225.9403738,76.7883868,0.504286,t17_f5_c3,20.6796,0.6347,False,False,False,correction_1.0.6,0.0,,,1.706239184315015e+18
42,ztf,59460.239189799875,1706239184315015018,2,1706239184315,20.369322,1,1706,3.182697,19.563631,19.49,0.112649515,0.1876,225.9405709,76.7883916,0.8414286,t17_f5_c3,19.6493,0.2785,True,False,False,correction_1.0.6,0.0,0.99816877,863120243.0,
43,ztf,59462.18000000017,1708180004315015004,1,1708180004315,20.3074,1,1708,2.62308,20.5188,20.3602,0.276196,0.415,225.9402684,76.78831,0.382857,t17_f5_c3,20.2888,0.4987,False,False,False,correction_1.0.6,0.0,,,1.708220044315015e+18
44,ztf,59462.220046299975,1708220044315015005,2,1708220044315,20.073622,1,1708,3.1751902,19.75972,19.5036,0.16097249,0.2201,225.9405431,76.7883709,0.5857143,t17_f5_c3,19.4536,0.2699,True,False,False,correction_1.0.6,0.0,0.99867314,863120243.0,
45,ztf,59471.19846059987,1717198464315015003,2,1717198464315,19.5166,1,1717,2.90106,20.1237,20.9417,0.34128,1.2667,225.9401968,76.78837,0.348571,t17_f5_c3,20.5088,1.0931,False,False,False,correction_1.0.6,0.0,,,1.719157544315015e+18
46,ztf,59473.157546299975,1719157544315015003,2,1719157544315,20.059202,1,1719,3.2534814,20.030209,19.9556,0.20526497,0.3891,225.9406018,76.788332,0.5042857,t17_f5_c3,19.5667,0.3493,True,False,False,correction_1.0.6,0.0,0.99576974,863120243.0,
