,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
10,ztf,59640.19766200008,1886197663915015013,1,1886197663915,20.648638,1,1886,0.7993339,20.119959,20.6353,0.193535,0.3762,112.2513111,48.0498677,0.76428574,t17_f5_c3,20.255,0.3402,True,True,False,correction_1.0.6,0.0,,20.008766,0.17228676,0.17469566,0.9999967,747120139.0
11,ztf,59640.247500000056,1886247493915015010,2,1886247493915,20.52448,1,1886,4.220965,19.513771,19.4536,0.10417904,0.1423,112.2512812,48.049813,0.8471429,t17_f5_c3,19.4744,0.1855,True,False,False,correction_1.0.6,0.0,,,,,0.9999997,747120239.0
12,ztf,59674.1771296002,1920177123915015011,1,1920177123915,20.4835,1,1920,0.679298,20.299,20.4081,0.225964,0.3593,112.2512878,48.0498321,0.76,t17_f5_c3,20.432,0.4709,False,True,False,correction_1.0.6,0.0,1.920217673915015e+18,20.169022,0.19764896,0.2004694,,
13,ztf,59674.217673600186,1920217673915015006,2,1920217673915,20.366598,1,1920,4.129737,19.996836,19.8115,0.19386369,0.2341,112.2512448,48.0498109,0.39571428,t17_f5_c3,19.6867,0.2676,True,False,False,correction_1.0.6,0.0,,,,,0.9883841,747120239.0
14,ztf,59676.163935199846,1922163933915015006,2,1922163933915,19.9482,1,1922,4.24236,19.8219,19.8241,0.220064,0.3033,112.2513015,48.0498302,0.545714,t17_f5_c3,19.5722,0.3089,False,False,False,correction_1.0.6,0.0,1.929161923915015e+18,,,,,
15,ztf,59683.161921299994,1929161923915015005,2,1929161923915,19.94076,1,1929,4.2006617,19.71511,19.6089,0.1922898,0.303,112.2512464,48.0497553,0.6542857,t17_f5_c3,19.9026,0.5095,True,False,False,correction_1.0.6,0.0,,,,,0.9999418,747120239.0
16,ztf,59685.220057900064,1931220053915015004,2,1931220053915,19.522512,1,1931,4.052626,19.74764,19.7661,0.19633059,0.456,112.2512054,48.0497976,0.56714284,t17_f5_c3,19.7446,0.5744,True,False,False,correction_1.0.6,0.0,,,,,0.9999492,747120239.0
17,ztf,59688.160786999855,1934160783915015005,2,1934160783915,20.31576,1,1934,4.169407,20.063965,19.7249,0.14688154,0.2188,112.2512728,48.0498472,0.51428574,t17_f5_c3,19.4506,0.2181,True,False,False,correction_1.0.6,0.0,,,,,0.99978775,747120239.0
18,ztf,59688.17934030015,1934179343915015023,1,1934179343915,20.3357,1,1934,0.757896,20.3931,20.1875,0.276954,0.3056,112.2513677,48.0497657,0.541429,t17_f5_c3,20.4149,0.483,False,True,False,correction_1.0.6,0.0,1.942166583915015e+18,20.252089,0.24051689,0.24322192,,
19,ztf,59696.1665856,1942166583915015004,2,1942166583915,20.277744,1,1942,4.2594094,20.0459,19.6493,0.17430198,0.2253,112.251297,48.0498115,0.36571428,t17_f5_c3,19.455,0.2415,True,False,False,correction_1.0.6,0.0,,,,,0.9895308,747120239.0
