,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
10,ztf,59205.26731480006,1451267313515015010,1,1451267313515,20.212925,1,1451,0.926519,18.91761,18.9178,0.09537543,0.1147,68.068394,-2.4616276,0.95428574,t17_f5_c3,18.8296,0.1338,False,True,True,bulk_1.0.0,0.0,1464233293515015009,0.999998,405120135.0,17.982004,100.0,0.040289737
11,ztf,59211.21366900019,1457213663515015006,1,1457213663515,19.0109,1,1457,0.95726,19.1493,19.1013,0.211176,0.3593,68.0683853,-2.4616352,0.892857,t17_f5_c3,19.1099,0.4647,False,True,True,bulk_1.0.0,0.0,1464233293515015009,,,18.073923,0.05622159,0.07843216
12,ztf,59216.207939799875,1462207933515015014,1,1462207933515,19.4959,1,1462,1.12837,19.2704,18.8817,0.2205,0.2124,68.068357,-2.4616776,0.671429,t17_f5_c3,19.0552,0.3184,False,True,True,bulk_1.0.0,0.0,1464233293515015009,,,18.11734,0.050723217,0.07624035
13,ztf,59216.30916670011,1462309163515015005,2,1462309163515,19.787706,1,1462,1.059258,19.096672,19.407,0.14110304,0.2791,68.0684015,-2.4615887,0.95857143,t17_f5_c3,19.3696,0.3435,False,True,True,bulk_1.0.0,0.0,1464233293515015009,0.9999856,405120235.0,17.586367,100.0,0.03510863
14,ztf,59218.233298600186,1464233293515015009,1,1464233293515,20.420115,1,1464,0.96001416,19.482796,19.6383,0.14399563,0.1725,68.0683257,-2.4616176,0.93142855,t17_f5_c3,19.6374,0.2166,False,True,True,bulk_1.0.0,0.0,1476228943515015007,0.9998206,405120135.0,18.186178,100.0,0.043621678
15,ztf,59218.285092600156,1464285093515015010,2,1464285093515,19.977728,1,1464,1.2550987,19.292246,19.2864,0.11115933,0.1976,68.0684361,-2.4616456,0.96,t17_f5_c3,19.3334,0.2609,False,True,True,bulk_1.0.0,0.0,1476228943515015007,0.9999993,405120235.0,17.631836,100.0,0.02408695
16,ztf,59220.207395799924,1466207393515015008,1,1466207393515,20.33206,1,1466,1.1356024,19.728968,19.9696,0.15992913,0.2502,68.0683336,-2.4616726,0.91,t17_f5_c3,19.9696,0.316,False,True,True,bulk_1.0.0,0.0,1476228943515015007,0.9999844,405120135.0,18.255041,100.0,0.041148793
17,ztf,59220.24883100018,1466248833515015008,2,1466248833515,20.22367,1,1466,1.1503681,19.318573,19.1364,0.09911105,0.1409,68.068337,-2.4615996,0.96,t17_f5_c3,19.1214,0.1742,False,True,True,bulk_1.0.0,0.0,1476228943515015007,0.99999785,405120235.0,17.637486,100.0,0.021071112
18,ztf,59222.228506899904,1468228503515015006,2,1468228503515,20.28248,1,1468,1.1736591,19.466,19.3552,0.10298196,0.1856,68.0684565,-2.4616218,0.9657143,t17_f5_c3,19.4034,0.2443,False,True,True,bulk_1.0.0,0.0,1476228943515015007,0.9999936,405120235.0,17.667198,100.0,0.01964447
19,ztf,59222.28126160009,1468281263515015006,1,1468281263515,20.492119,1,1468,0.91290456,19.743813,19.8797,0.16495079,0.2347,68.068388,-2.4616223,0.8814286,t17_f5_c3,19.8903,0.2994,False,True,True,bulk_1.0.0,0.0,1476228943515015007,0.99999857,405120135.0,18.258842,100.0,0.042011295
20,ztf,59224.26224539988,1470262243515015004,2,1470262243515,20.155338,1,1470,1.1161914,19.64211,19.6137,0.1355654,0.2307,68.0683412,-2.4615891,0.9728571,t17_f5_c3,19.7495,0.329,False,True,True,bulk_1.0.0,0.0,1476228943515015007,0.99992394,405120235.0,17.69866,100.0,0.022634383
21,ztf,59226.22687500017,1472226873515015007,1,1472226873515,20.2629,1,1472,1.32736,20.2646,20.3131,0.233891,0.3359,68.0681846,-2.4616466,0.847143,t17_f5_c3,20.5494,0.5271,False,True,True,bulk_1.0.0,0.0,1476228943515015007,,,18.369669,100.0,0.040835783
22,ztf,59226.237222199794,1472237223515015007,2,1472237223515,20.060781,1,1472,1.1929948,19.618376,19.3541,0.16134915,0.1686,68.0683505,-2.4616158,0.79714286,t17_f5_c3,19.1498,0.1752,False,True,True,bulk_1.0.0,0.0,1476228943515015007,0.99548525,405120235.0,17.694662,100.0,0.027433475
23,ztf,59228.222314800136,1474222313515015010,2,1474222313515,20.2801,1,1474,1.24063,19.6899,19.2794,0.136786,0.1566,68.0683485,-2.461629,0.861429,t17_f5_c3,19.14,0.1728,False,True,True,bulk_1.0.0,0.0,1476228943515015007,,,17.706495,100.0,0.02201302
24,ztf,59230.22894679988,1476228943515015007,2,1476228943515,20.278393,1,1476,1.3008469,19.849182,19.9959,0.17069569,0.3013,68.0683282,-2.4616405,0.9,t17_f5_c3,19.8546,0.3324,False,True,True,bulk_1.0.0,0.0,1478171343515015007,0.99868923,405120235.0,17.730602,100.0,0.024254397
25,ztf,59232.17134260014,1478171343515015007,2,1478171343515,20.500967,1,1478,1.2509205,19.976248,20.0381,0.18657419,0.3081,68.0683727,-2.4616373,0.8242857,t17_f5_c3,19.8132,0.3141,True,True,True,bulk_1.0.0,0.0,0,0.99970496,405120235.0,17.747776,100.0,0.023958666
