iau_name,ztf_name,ra,dec,jd_discovery_date,jd_start,jd_end
2021xes,ZTF21abvvivq,346.2788833333333,-11.374397222222223,2459454.004,2459204.004,2459704.004
2021ygb,ZTF21abyccbk,352.3958125,-12.240847222222222,2459460.8939351966,2459210.893935,2459710.893935
2021xuk,ZTF21abxknhg,350.6850208333333,-9.984858333333333,2459460.848622697,2459210.848623,2459710.848623
2021yvl,ZTF21acaypuf,343.05421249999995,-14.213469444444444,2459464.907,2459214.907,2459714.907
2021xzl,ZTF21abybgjx,346.0387125,-6.420541666666667,2459461.881,2459211.881,2459711.881
2021yqf,ZTF21acaynro,347.9104083333333,-12.933825,2459468.928692095,2459218.928692,2459718.928692
2021xku,ZTF21abwtaui,348.7562583333333,-10.323444444444444,2459458.835520799,2459208.835521,2459708.835521
2021wzo,ZTF21abvvuhm,346.31888333333325,-14.391177777777777,2459451.8136110995,2459201.813611,2459701.813611
2021ykr,ZTF21acabazh,344.6460874999999,-14.93351111111111,2459466.836215301,2459216.836215,2459716.836215
2021ykp,ZTF21acabctr,343.19936666666666,-10.413183333333334,2459466.837152801,2459216.837153,2459716.837153
2021xuf,ZTF21abxmbps,349.74195416666663,-10.718658333333334,2459460.8939351966,2459210.893935,2459710.893935
2019axj,ZTF19aajwjwq,153.44472499999998,-8.256369444444445,2458524.9409953705,2458274.940995,2458774.940995
2019bfz,ZTF19aagnsfn,146.54125000000002,-12.848822222222223,2458524.9428703706,2458274.94287,2458774.94287
2019bcp,ZTF19aakrsuo,150.5048333333333,-15.273183333333334,2458539.7966550924,2458289.796655,2458789.796655
2019bes,ZTF19aaldbms,134.99644999999998,1.8787111111111112,2458538.773599537,2458288.7736,2458788.7736
2019bap,ZTF19aaknyvv,153.00320416666662,-6.129208333333333,2458538.7754398147,2458288.77544,2458788.77544
2019bet,ZTF19aaldcfm,137.12190416666667,-5.178272222222223,2458538.7722453703,2458288.772245,2458788.772245
2019ohj,ZTF19aaiponk,137.92996666666664,-3.1685499999999998,2458526.9166782405,2458276.916678,2458776.916678
2019beu,ZTF19aaldils,137.91477916666665,-9.020141666666667,2458538.772696759,2458288.772697,2458788.772697
2019caa,ZTF18acurjae,138.46447499999996,-11.945277777777777,2458523.7109953705,2458273.710995,2458773.710995
2021jui,ZTF21aavpgvx,186.71379166666665,-17.77823888888889,2459314.7733332985,2459064.773333,2459564.773333
2021isy,ZTF21aaryqfs,191.20225416666662,-13.834183333333334,2459307.7939468054,2459057.793947,2459557.793947
2021jtw,ZTF21aatyxox,206.9272583333333,-26.375375000000002,2459313.8357870025,2459063.835787,2459563.835787
2021ism,ZTF21aatqqgk,204.32680416666665,-26.01525,2459311.856284699,2459061.856285,2459561.856285
2021isl,ZTF21aatqqxl,205.42576666666665,-18.586719444444444,2459313.836261597,2459063.836262,2459563.836262
2021imt,ZTF21aatdupe,207.49835416666664,-25.032155555555555,2459311.81375,2459061.81375,2459561.81375
2021jlm,ZTF21aatqpqa,207.33105416666663,-23.011608333333335,2459309.81352,2459059.81352,2459559.81352
2021hvp,ZTF21aasbntf,208.06703749999997,-25.07525,2459307.898,2459057.898,2459557.898
2021isk,ZTF21aatqsvv,208.67018749999997,-25.265711111111113,2459313.8357870025,2459063.835787,2459563.835787
2021ksl,ZTF21aaxhinu,186.2991041666666,-27.154105555555553,2459328.731,2459078.731,2459578.731
2020wzf,ZTF20acjnbpa,25.09607083333333,-14.079880555555555,2459128.923,2458878.923,2459378.923
2020uzh,ZTF20achbkud,31.731108333333328,-11.074958333333333,2459124.8994907406,2458874.899491,2459374.899491
2020vem,ZTF20achtubm,27.551087499999998,-10.953308333333332,2459128.926,2458878.926,2459378.926
2020ubc,ZTF20acdeowc,31.550924999999996,-18.830380555555557,2459112.018,2458862.018,2459362.018
2020tza,ZTF20accseua,32.87419583333333,-11.599430555555557,2459114.8540740972,2458864.854074,2459364.854074
2020uba,ZTF20acdeqgd,22.67259583333333,-12.731005555555555,2459115.8767707986,2458865.876771,2459365.876771
2020wpq,ZTF20acjbzrh,31.211875,-17.76120277777778,2459136.833,2458886.833,2459386.833
2020vcd,ZTF20acgprxo,25.73752916666666,-16.445433333333334,2459118.834,2458868.834,2459368.834
2020udb,ZTF20acdojld,32.007804166666666,-10.197361111111112,2459114.8540740972,2458864.854074,2459364.854074
2020xhy,ZTF20ackpbls,25.48302083333333,-15.801808333333334,2459140.79355,2458890.79355,2459390.79355
2020uwl,ZTF20acgnenc,22.360866666666666,-15.412594444444444,2459126.85921,2458876.85921,2459376.85921
2020uaw,ZTF20acdfrje,25.8112875,-12.994758333333332,2459115.8973610997,2458865.897361,2459365.897361
2020tzf,ZTF20accsesc,33.80240833333333,-12.462805555555555,2459114.8540740972,2458864.854074,2459364.854074
2020ven,ZTF20achrhvp,8.542754166666665,-11.474536111111112,2459130.753715301,2458880.753715,2459380.753715
2020vfh,ZTF20achktbf,7.248349999999999,-12.106377777777777,2459130.753715301,2458880.753715,2459380.753715
2020xis,ZTF20ackasol,16.913366666666665,-8.61776388888889,2459138.7539120023,2458888.753912,2459388.753912
2020xcs,ZTF20ackapps,8.2484375,-14.879108333333333,2459139.709398102,2458889.709398,2459389.709398
2020ucr,ZTF20acdutzr,14.501020833333332,-2.9947166666666667,2459116.9135531946,2458866.913553,2459366.913553
2020tzb,ZTF20accsfkt,28.999295833333328,-2.345377777777778,2459114.03,2458864.03,2459364.03
2020wuw,ZTF20acijssu,20.814804166666665,-10.098822222222223,2459135.925,2458885.925,2459385.925
2020xqk,ZTF20acjwijq,26.982566666666663,0.1728222222222222,2459138.8154,2458888.8154,2459388.8154
2020ufy,ZTF20acefpqg,19.052079166666662,-0.31758888888888887,2459114.997,2458864.997,2459364.997
2020xit,ZTF20ackobeu,23.969575,-5.794441666666667,2459138.8702315046,2458888.870232,2459388.870232
2020vvy,ZTF20achlkrs,21.1920625,0.963225,2459128.88707,2458878.88707,2459378.88707
2020uko,ZTF20acfqcoz,21.34893333333333,-1.1963583333333334,2459120.9572568983,2458870.957257,2459370.957257
2020ypm,ZTF20ackpjmb,29.411624999999997,-5.959583333333334,2459140.80299,2458890.80299,2459390.80299
2020xix,ZTF20ackpbgc,20.801074999999997,-1.7688972222222221,2459136.831620405,2458886.83162,2459386.83162
2020woc,ZTF20acjbvnb,24.07314583333333,-0.09939444444444444,2459136.831620405,2458886.83162,2459386.83162
2020xiz,ZTF20ackmwth,21.76392083333333,1.0514472222222222,2459136.8481596992,2458886.84816,2459386.84816
2020xhz,ZTF20ackofqx,19.20859583333333,-2.2673444444444444,2459140.769930602,2458890.769931,2459390.769931
2020uzx,ZTF20achbejn,22.101054166666668,-5.971586111111111,2459128.81895,2458878.81895,2459378.81895
2020tzg,ZTF20accspvo,26.333091666666665,-4.387844444444445,2459114.9014468053,2458864.901447,2459364.901447
2020yaz,ZTF18abwxtsg,16.9291,-26.987833333333334,2459141.8065,2458891.8065,2459391.8065
2020xpk,ZTF20aclkuqh,24.431624999999997,-22.704277777777776,2459142.88238,2458892.88238,2459392.88238
2020xma,ZTF20aclagcg,18.206429166666663,-27.911344444444442,2459141.8440162037,2458891.844016,2459391.844016
2020xvg,ZTF20aclybob,19.311883333333327,-26.63501388888889,2459142.8823843054,2458892.882384,2459392.882384
2020xls,ZTF20ackzejl,35.20655416666666,-20.81417777777778,2459141.816504595,2458891.816505,2459391.816505
2020xme,ZTF20ackzfdi,39.91352083333332,-27.36277777777778,2459139.931,2458889.931,2459389.931
2020vcp,ZTF20achmmex,34.6701875,-22.511997222222224,2459128.939,2458878.939,2459378.939
2020xyi,ZTF18acalfts,27.005045833333334,-23.685052777777777,2459130.92024,2458880.92024,2459380.92024
2020vwt,ZTF20acilkxj,36.599875,-21.05623888888889,2459130.91881,2458880.91881,2459380.91881
2020uve,ZTF20acgnelh,33.12546666666667,-22.47282222222222,2459126.855,2458876.855,2459376.855
2020xmb,ZTF20ackzihp,35.367133333333335,-23.361641666666667,2459141.816504595,2458891.816505,2459391.816505
2020xql,ZTF20aclkhnm,35.42764999999999,-25.928716666666666,2459141.8165,2458891.8165,2459391.8165
2020veh,ZTF20achtyfh,33.92861666666666,-24.09859722222222,2459130.8751851968,2458880.875185,2459380.875185
2020vet,ZTF20achujev,39.1400625,-27.07432222222222,2459130.8733101967,2458880.87331,2459380.87331
2020wva,ZTF19abuqudy,33.13304166666667,-27.91808888888889,2459130.87519,2458880.87519,2459380.87519
2020vbs,ZTF20achaxvo,15.290304166666663,-15.251227777777778,2459128.80082,2458878.80082,2459378.80082
2020uhb,ZTF20acexrcu,22.621616666666664,-18.59614722222222,2459118.9398495024,2458868.93985,2459368.93985
2020uys,ZTF20acgqovm,21.393391666666666,-18.364050000000002,2459105.994,2458855.994,2459355.994
2020vfa,ZTF20achsfcq,12.097241666666665,-21.95873611111111,2459130.77221,2458880.77221,2459380.77221
2020vwq,ZTF20acbextw,20.90973333333333,-23.183,2459134.81385,2458884.81385,2459384.81385
2020vcl,ZTF20achtisx,18.964804166666664,-13.007397222222222,2459130.79854,2458880.79854,2459380.79854
2020vgh,ZTF20achtbpi,14.310941666666665,-23.342380555555554,2459107.049,2458857.049,2459357.049
2020xip,ZTF20ackpaoq,21.110474999999997,-21.858619444444447,2459138.8580787037,2458888.858079,2459388.858079
2020xkj,ZTF20achtoxv,15.557545833333332,-22.039769444444445,2459134.77216,2458884.77216,2459384.77216
2020wap,ZTF20achtpbn,13.465516666666664,-18.310886111111113,2459130.85891,2458880.85891,2459380.85891
2020vdk,ZTF20achaxsk,13.577791666666666,-14.689855555555555,2459128.80082,2458878.80082,2459378.80082
2020uvg,ZTF20acgnbvv,16.595612499999998,-20.613208333333336,2459126.784,2458876.784,2459376.784
2020yac,ZTF20acmjzum,18.451825,-19.139499999999998,2459137.939,2458887.939,2459387.939
2020wpc,ZTF20acjcqlb,16.585954166666664,-13.212913888888888,2459134.7907870025,2458884.790787,2459384.790787
2018lad,ZTF18adbcxmp,82.80960833333333,-25.119005555555557,2458466.7949189814,2458216.794919,2458716.794919
2018kih,ZTF18aczcjjy,89.23296249999999,-25.693966666666668,2458472.827511574,2458222.827512,2458722.827512
2018lml,ZTF18acyuxjh,85.887475,-27.651127777777777,2458481.788761574,2458231.788762,2458731.788762
2018ksr,ZTF18adaivyd,86.25362916666666,-21.609161111111113,2458471.771365741,2458221.771366,2458721.771366
2018kib,ZTF18acyuwwz,86.36333749999999,-27.13625,2458471.79287037,2458221.79287,2458721.79287
2018kif,ZTF18aczcfkk,86.11500416666667,-23.614725,2458472.7963888887,2458222.796389,2458722.796389
2019rj,ZTF19aabaqsq,86.06593333333333,-23.501394444444443,2458488.730381944,2458238.730382,2458738.730382
2018kfv,ZTF18acwutbr,87.64434583333332,13.299252777777777,2458468.786990741,2458218.786991,2458718.786991
2018lla,ZTF18adatosi,89.57085833333332,5.804675,2458480.817997685,2458230.817998,2458730.817998
2019fp,ZTF19aaajbmv,81.65187916666666,-13.135175,2458486.877997685,2458236.877998,2458736.877998
2018kvc,ZTF18adaifgd,85.36248333333333,-12.275091666666668,2458476.781990741,2458226.781991,2458726.781991
2018kwo,ZTF18acwgcle,85.48765,-11.407022222222222,2458466.8113194443,2458216.811319,2458716.811319
2018koy,ZTF18adaifep,85.30733333333333,-13.2242,2458472.772349537,2458222.77235,2458722.77235
2018lit,ZTF18adbczrq,93.18409166666666,-14.276569444444446,2458481.788298611,2458231.788299,2458731.788299
2019iy,ZTF18acrxdlw,94.58829166666665,-16.902427777777778,2458487.711111111,2458237.711111,2458737.711111
2018kig,ZTF18aczcibu,93.16756249999999,-27.67655277777778,2458471.79744213,2458221.797442,2458721.797442
2018lab,ZTF19aaabzpt,94.11048749999999,-21.375672222222224,2458481.6259953706,2458231.625995,2458731.625995
2019gn,ZTF19aaaiztl,84.51410833333331,3.6445944444444445,2458487.7255555554,2458237.725556,2458737.725556
2018lot,ZTF17aaabgiw,88.0219625,-2.9555472222222225,2458480.817210648,2458230.817211,2458730.817211
2019coz,ZTF18acaoagy,81.5534,1.3218222222222222,2458487.7255555554,2458237.725556,2458737.725556
2018kwm,ZTF18aaaalia,82.60151666666667,3.8158416666666666,2458472.773252315,2458222.773252,2458722.773252
2021lob,ZTF21aazpyza,222.3770958333333,-27.24103611111111,2459341.77414,2459091.77414,2459591.77414
2021mgg,ZTF21aazbjun,217.88278749999998,-24.4702,2459348.83601,2459098.83601,2459598.83601
2021loa,ZTF21aazpzqo,214.60332916666667,-27.655080555555553,2459336.855370405,2459086.85537,2459586.85537
2019aen,ZTF19aaeqcqh,122.72786666666664,-5.091480555555555,2458506.956712963,2458256.956713,2458756.956713
2019cgy,ZTF19aaaojbn,125.89636249999997,-9.533933333333334,2458509.7487962963,2458259.748796,2458759.748796
2019wz,ZTF19aadmapf,128.61379166666666,-5.738975,2458495.762002315,2458245.762002,2458745.762002
2019abb,ZTF19aadwtoe,118.57193749999999,14.272952777777778,2458508.692789352,2458258.692789,2458758.692789
2019aba,ZTF19aaeicsm,115.81411666666665,9.53661111111111,2458507.7796064815,2458257.779606,2458757.779606
2019aay,ZTF18adbotsa,119.08769583333333,4.311019444444444,2458495.762928241,2458245.762928,2458745.762928
2019aeu,ZTF19aaernbi,129.31647916666665,1.6569999999999998,2458509.7348495373,2458259.73485,2458759.73485
2020zsh,ZTF20acqrdix,44.87262083333333,-27.616683333333334,2459165.811516204,2458915.811516,2459415.811516
2020aahq,ZTF20acqyfie,52.885254166666655,-4.116033333333333,2459169.777,2458919.777,2459419.777
2020aajf,ZTF20acrerzb,50.61242916666666,-3.8186527777777775,2459169.8323031943,2458919.832303,2459419.832303
2020xzh,ZTF20acmkxzq,33.45545,-2.933877777777778,2459144.7378587965,2458894.737859,2459394.737859
2020yvr,ZTF20acorqqy,36.12246666666666,4.927313888888889,2459150.79484,2458900.79484,2459400.79484
2020zgf,ZTF20acpllqk,41.84266666666666,5.615855555555555,2459164.8117129975,2458914.811713,2459414.811713
2020zxn,ZTF20acqrahz,41.45160416666666,0.6384166666666666,2459166.907,2458916.907,2459416.907
2020zpi,ZTF20acqksdi,40.08520833333333,-1.4468611111111112,2459165.816238426,2458915.816238,2459415.816238
2020yzw,ZTF20acowpur,44.869699999999995,5.0221583333333335,2459158.78029,2458908.78029,2459408.78029
2020zxu,ZTF20acpsepv,46.12101666666666,6.227338888888889,2459165.798692095,2458915.798692,2459415.798692
2020yzv,ZTF20acpdrab,50.36203749999999,3.606525,2459156.9,2458906.9,2459406.9
2020yux,ZTF20acowiom,46.095837499999995,6.978811111111111,2459146.964,2458896.964,2459396.964
2020zyr,ZTF20acqqzyl,45.03798749999999,3.529936111111111,2459169.818993102,2458919.818993,2459419.818993
2020zje,ZTF20acpmhno,44.98566666666666,2.132861111111111,2459165.798692095,2458915.798692,2459415.798692
2020zgr,ZTF20acplqcf,50.83602916666666,3.3069527777777776,2459158.85111,2458908.85111,2459408.85111
2020zjg,ZTF20acpniss,50.93268333333332,3.523747222222222,2459165.8014931018,2458915.801493,2459415.801493
2020zjf,ZTF20acplqek,52.666366666666654,3.097375,2459165.80149,2458915.80149,2459415.80149
2020yxl,ZTF20acoojba,44.443958333333335,-20.720983333333333,2459145.984,2458895.984,2459395.984
2020zpl,ZTF20acpmuns,41.63144166666666,-16.824205555555555,2459165.8333101966,2458915.83331,2459415.83331
2020yve,ZTF20acovuwj,46.97447083333333,-23.374211111111112,2459156.811585602,2458906.811586,2459406.811586
2020zsi,ZTF20acqcptp,54.92077499999999,-15.679969444444444,2459161.893,2458911.893,2459411.893
2020zie,ZTF20acpmgpp,57.99135,-17.32791111111111,2459165.806840301,2458915.80684,2459415.80684
2020zbr,ZTF20acplpur,59.98147083333333,-12.237816666666665,2459137.021,2458887.021,2459387.021
2020zjh,ZTF20acpsjjb,51.738079166666665,-13.262655555555556,2459165.8063656944,2458915.806366,2459415.806366
2020zti,ZTF20acqtaiq,60.22611249999999,-12.012816666666666,2459167.8572337963,2458917.857234,2459417.857234
2020zsz,ZTF20acptcic,50.84427083333333,-14.929955555555555,2459161.89,2458911.89,2459411.89
2020yhg,ZTF20acmntog,53.30816666666666,-14.676494444444444,2459150.797175903,2458900.797176,2459400.797176
2020zna,ZTF18acbvhax,59.747408333333325,-18.072552777777776,2459150.80233,2458900.80233,2459400.80233
2020zji,ZTF20acptayg,57.12834999999999,-26.48401666666667,2459156.972,2458906.972,2459406.972
2020yxn,ZTF20aambkok,55.58539999999999,-26.899780555555555,2459151.87802,2458901.87802,2459401.87802
2020zhg,ZTF20acptbil,57.64709583333333,-27.618727777777778,2459158.85534,2458908.85534,2459408.85534
2020ykb,ZTF20acocohy,64.03825416666666,-25.474327777777777,2459147.99,2458897.99,2459397.99
2020yxp,ZTF19aaahjbf,38.47363749999999,-5.833833333333333,2459150.88227,2458900.88227,2459400.88227
2020zif,ZTF20acpsqlh,44.78659583333333,-8.610436111111111,2459165.8190625,2458915.819062,2459415.819062
2020zin,ZTF20acpsjeq,46.929895833333326,-12.599144444444445,2459165.808703704,2458915.808704,2459415.808704
2020ymv,ZTF20acobvxk,37.67349999999999,-14.569127777777778,2459149.948125,2458899.948125,2459399.948125
2020yvf,ZTF20acovvfy,47.729324999999996,-12.569527777777777,2459156.7974073957,2458906.797407,2459406.797407
2020zxm,ZTF20acpskyt,44.247729166666666,-5.6907805555555555,2459167.861689803,2458917.86169,2459417.86169
2020yef,ZTF20aclkyhj,37.89294583333333,-14.151611111111112,2459146.96,2458896.96,2459396.96
2020yst,ZTF20acobxlz,38.692916666666655,-13.455316666666667,2459151.8157985997,2458901.815799,2459401.815799
2019bxl,ZTF19aamufhl,167.40430833333332,-16.132502777777777,2458557.77625,2458307.77625,2458807.77625
2019boq,ZTF19aalzbct,168.00901249999998,-20.532180555555556,2458547.8141550925,2458297.814155,2458797.814155
2019biq,ZTF19aalmhaw,166.15974583333332,-18.181722222222223,2458543.7658912037,2458293.765891,2458793.765891
2019bxi,ZTF19aamoidt,166.61874583333332,-22.74075277777778,2458557.775358796,2458307.775359,2458807.775359
2019bwu,ZTF19aamsjlt,160.2520458333333,-3.4498972222222224,2458556.773796296,2458306.773796,2458806.773796
2019dcj,ZTF19aanfrmq,159.06175416666665,-3.1016250000000003,2458567.731076389,2458317.731076,2458817.731076
2019cml,ZTF19aanhcyf,161.75664583333332,-0.2985888888888889,2458567.771712963,2458317.771713,2458817.771713
2019bwo,ZTF19aamgvxq,163.38594999999998,-4.222969444444445,2458556.8383796294,2458306.83838,2458806.83838
2019cix,ZTF19aanfqzb,160.24469166666663,0.3380361111111111,2458556.8392708334,2458306.839271,2458806.839271
2019bvp,ZTF19aaflcgn,159.64009166666665,-7.170683333333334,2458547.7039930555,2458297.703993,2458797.703993
2019boo,ZTF19aalybmv,163.2978333333333,-6.843216666666667,2458547.7037731484,2458297.703773,2458797.703773
2019cdy,ZTF19aanfsdk,160.3126333333333,-4.400941666666667,2458567.731076389,2458317.731076,2458817.731076
2019biu,ZTF19aalmhlj,174.18326249999998,-12.889838888888889,2458543.793796296,2458293.793796,2458793.793796
2019bnk,ZTF18acwyjtk,169.30359166666665,-13.212152777777778,2458543.764988426,2458293.764988,2458793.764988
2019bxg,ZTF19aamkgid,173.3026833333333,-13.338144444444445,2458557.77625,2458307.77625,2458807.77625
2019bop,ZTF19aalypsi,175.44617916666664,-11.036630555555556,2458543.793796296,2458293.793796,2458793.793796
2019cjp,ZTF19aanjvsb,160.43439166666667,-25.900580555555553,2458557.775358796,2458307.775359,2458807.775359
2019czn,ZTF19aaflhah,155.60362083333334,-14.482711111111112,2458543.7663425924,2458293.766343,2458793.766343
2019bsw,ZTF19aajwkbb,151.27545833333335,-16.405966666666664,2458539.7969907406,2458289.796991,2458789.796991
2019bip,ZTF19aallimd,158.13740416666664,-19.075380555555554,2458543.7663425924,2458293.766343,2458793.766343
2021gte,ZTF21aaqkjto,180.37937083333333,-26.539711111111114,2459294.8159837965,2459044.815984,2459544.815984
2021hyq,ZTF21aarwynu,164.80819166666666,-9.675272222222222,2459305.812662002,2459055.812662,2459555.812662
2021gfw,ZTF21aapraxl,168.95787916666666,-3.404333333333333,2459281.752650463,2459031.75265,2459531.75265
2021hsg,ZTF21aareexg,166.41888333333333,-5.637330555555555,2459303.814780104,2459053.81478,2459553.81478
2021fxv,ZTF21aapfewo,166.55015416666663,-3.8122833333333332,2459280.79604,2459030.79604,2459530.79604
2021hoq,ZTF21aarhmed,165.2983583333333,-8.780802777777778,2459303.7820370025,2459053.782037,2459553.782037
2021fru,ZTF21aaphzlq,184.62712916666666,-14.77466388888889,2459288.98,2459038.98,2459538.98
2021hup,ZTF21aarhnwn,178.52486666666667,-6.601555555555556,2459305.815,2459055.815,2459555.815
2021ftu,ZTF21aaphzsw,184.31820416666665,-13.512955555555555,2459288.979,2459038.979,2459538.979
2021fzb,ZTF21aaphqps,176.94634999999997,-14.364416666666667,2459290.814594896,2459040.814595,2459540.814595
2021hpj,ZTF19adaiytx,163.21254166666665,-27.454769444444445,2459296.80685,2459046.80685,2459546.80685
2021fmw,ZTF21aapscpi,165.544975,-27.59166944444444,2459287.865,2459037.865,2459537.865
2021htd,ZTF21aaqkkfh,165.40900416666665,-15.813622222222223,2459291.872,2459041.872,2459541.872
2021gkb,ZTF21aapzzgf,164.48072499999998,-13.790772222222222,2459292.773067095,2459042.773067,2459542.773067
2021hzd,ZTF21aartehc,160.75376666666665,-17.468586111111108,2459305.771932905,2459055.771933,2459555.771933
2022ebq,ZTF22aabjlis,207.42162916666663,42.21315833333334,2459641.90839,2459391.90839,2459891.90839
2022dtt,ZTF18aaqnift,209.73899999999998,45.941761111111106,2459637.86227,2459387.86227,2459887.86227
2022drv,ZTF18aarefcm,204.58714166666664,40.155538888888884,2459638.98943,2459388.98943,2459888.98943
2022emc,ZTF18aahlffk,203.57224999999997,41.925925,2459639.82068,2459389.82068,2459889.82068
2022dyu,ZTF22aacdkzo,202.84307499999997,37.24861111111111,2459637.8603240973,2459387.860324,2459887.860324
2022doj,ZTF22aabwxnp,208.093,44.731719444444444,2459637.891504595,2459387.891505,2459887.891505
2022eaz,ZTF18aahvpcy,208.39999999999998,37.73585,2459639.89235,2459389.89235,2459889.89235
2022dsv,ZTF22aabwupd,198.71875416666666,54.79802222222222,2459637.891979201,2459387.891979,2459887.891979
2022eyw,ZTF22aadeqxu,190.99987499999997,62.33008055555556,2459660.96153,2459410.96153,2459910.96153
2022dtj,ZTF22aabvgxx,193.18960833333333,55.47353888888889,2459636.945,2459386.945,2459886.945
2022don,ZTF22aabvgeo,201.78541666666663,60.433988888888884,2459637.8657406946,2459387.865741,2459887.865741
2022djv,ZTF18aaidjvu,199.74203749999998,63.22488333333334,2459636.971342604,2459386.971343,2459886.971343
2022ebw,ZTF22aacyiqk,190.00286249999996,61.60873055555556,2459641.826817095,2459391.826817,2459891.826817
2022efm,ZTF22aaatnlb,209.4953166666666,59.58656666666667,2459637.8657406946,2459387.865741,2459887.865741
2022edo,ZTF22aaczkjs,246.61855833333334,72.48432777777778,2459641.868472199,2459391.868472,2459891.868472
2022egv,ZTF22aacidxk,247.77222499999996,72.76584444444444,2459639.847,2459389.847,2459889.847
2022dft,ZTF22aabzdjp,251.80935833333334,69.782825,2459636.14225,2459386.14225,2459886.14225
2022dme,ZTF18abfdxbt,255.92858333333328,78.65645,2459637.864,2459387.864,2459887.864
2022din,ZTF22aabtbmq,175.40508333333332,31.290375,2459636.913125,2459386.913125,2459886.913125
2022dhz,ZTF22aabwkyy,178.06994999999998,33.221450000000004,2459636.952557905,2459386.952558,2459886.952558
2022drt,ZTF22aabtcbk,171.68497083333332,23.748683333333336,2459636.9135879627,2459386.913588,2459886.913588
2022emm,ZTF22aaddxtr,173.72762499999996,23.436994444444444,2459644.84531,2459394.84531,2459894.84531
2022dkz,ZTF22aabwlvi,185.9578208333333,6.87155,2459636.955,2459386.955,2459886.955
2022dup,ZTF18acdwbey,179.13448749999998,11.448230555555556,2459637.8747,2459387.8747,2459887.8747
2022dka,ZTF22aabulyg,167.3249583333333,14.307044444444445,2459629.836,2459379.836,2459879.836
2022eyu,ZTF22aadoypp,173.70566666666664,11.253475,2459660.09123,2459410.09123,2459910.09123
2022een,ZTF22aacrwal,171.6532875,18.569875,2459639.779756898,2459389.779757,2459889.779757
2022dku,ZTF22aacrwiw,170.07725416666665,15.294102777777777,2459636.89454,2459386.89454,2459886.89454
2022efc,ZTF22aacdmko,175.08965416666663,21.04901388888889,2459636.9140740973,2459386.914074,2459886.914074
2022eat,ZTF22aacrugz,167.87908333333334,19.827269444444443,2459641.72652,2459391.72652,2459891.72652
2022eja,ZTF18aabkubl,171.4947125,20.098416666666665,2459636.954,2459386.954,2459886.954
2022dkj,ZTF22aacditp,172.3791208333333,11.389941666666667,2459636.89769,2459386.89769,2459886.89769
2022dhy,ZTF22aabwlkg,172.44761666666665,20.378541666666667,2459636.9140740973,2459386.914074,2459886.914074
2022dii,ZTF22aabvnpm,167.5225208333333,15.301094444444445,2459636.838217604,2459386.838218,2459886.838218
2022eeu,ZTF22aachsbg,166.95572083333332,16.06775,2459636.8939,2459386.8939,2459886.8939
2022eyy,ZTF22aadliib,168.84200416666664,20.11081388888889,2459660.93839,2459410.93839,2459910.93839
2022dkp,ZTF22aachjrp,167.95165416666666,14.068388888888888,2459636.838217604,2459386.838218,2459886.838218
2022efp,ZTF18aajhuhg,165.50666666666663,15.190341666666667,2459641.7961110994,2459391.796111,2459891.796111
2022dpt,ZTF22aacdhud,170.80371249999996,13.911233333333334,2459636.89328,2459386.89328,2459886.89328
2022doq,ZTF18aacaqdn,191.17295,37.673566666666666,2459637.8693981017,2459387.869398,2459887.869398
2022dst,ZTF22aabwxmv,197.79683333333332,37.63894444444444,2459637.8603240973,2459387.860324,2459887.860324
2022dog,ZTF22aabypoq,190.02261249999998,33.65968888888889,2458975.82277,2458725.82277,2459225.82277
2022ebo,ZTF22aabwtbb,191.939225,28.65124722222222,2459641.86163,2459391.86163,2459891.86163
2022fkx,ZTF22aadqifs,194.36317499999998,28.418197222222222,2459663.89438,2459413.89438,2459913.89438
2022fpn,ZTF21abasbnj,195.49009166666664,27.85235,2459641.85163,2459391.85163,2459891.85163
2022edk,ZTF22aaczrug,201.53903333333332,33.53361666666667,2459639.8933101967,2459389.89331,2459889.89331
2022ees,ZTF22aachvsx,178.9851833333333,41.666,2459639.798819398,2459389.798819,2459889.798819
2022edz,ZTF22aacxtrf,177.60577083333334,39.01710555555555,2459637.722094896,2459387.722095,2459887.722095
2022dta,ZTF22aadpgbh,188.38960416666666,39.21652777777778,2459638.97373,2459388.97373,2459888.97373
2022efj,ZTF22aabvreu,185.89253749999997,39.87315,2459639.798819398,2459389.798819,2459889.798819
2022fad,ZTF22aadpgde,182.01975416666662,40.188430555555556,2459661.96245,2459411.96245,2459911.96245
2022ebm,ZTF22aabxwpl,180.58999583333332,48.34663333333334,2459641.82284,2459391.82284,2459891.82284
2022ebl,ZTF22aabwkjp,182.0979458333333,51.441291666666665,2459641.82332,2459391.82332,2459891.82332
2022eep,ZTF22aacrpzm,188.05817499999998,49.29730555555555,2459641.822835602,2459391.822836,2459891.822836
2022dms,ZTF19aascawm,200.40966666666665,51.29526944444444,2459636.96988,2459386.96988,2459886.96988
2022dte,ZTF22aabyzsh,191.20463749999996,43.909663888888886,2459637.869,2459387.869,2459887.869
2022doe,ZTF22aabyzlz,215.50633333333332,57.215630555555556,2459637.865266204,2459387.865266,2459887.865266
2022dom,ZTF22aabwgab,214.11475833333333,55.41117222222222,2459637.865266204,2459387.865266,2459887.865266
2022efa,ZTF22aacdnxj,228.33000416666664,49.786208333333335,2459637.888449097,2459387.888449,2459887.888449
