julian_date,filter,flux,flux_unc
2459479.845,ZTF_g,-7.35747604561554,89.1844241917554
2459479.9071065,ZTF_r,116.98097342864,54.4440798970117
2459484.8881944,ZTF_g,11.2806999302395,51.8949491818483
2459484.9639699,ZTF_r,104.339061691472,40.4422636190128
2459487.8932407,ZTF_r,99.528712233821,29.7917453312997
2459487.9208218,ZTF_g,11.192336295783,30.2321870822897
2459489.8805093,ZTF_g,56.2812420260558,23.0870765331714
2459489.9227662,ZTF_r,103.632670485127,24.4100594586122
2459494.8682407,ZTF_g,8.69257805368152,24.8346609061212
2459498.8707176,ZTF_r,73.8385983446685,22.9849754330346
2459498.9246065,ZTF_g,5.4740795021508,20.3587039688838
2459503.8989236,ZTF_r,107.295988558661,36.1085489524312
2459503.9449884,ZTF_g,14.4701589363863,26.9945250122806
