,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
11,ztf,59269.21115740016,1515211152115015003,1,1515211152115,19.478214,1,1515,0.18976325,18.67366,17.889816,18.5038,0.14503121,0.06706563,0.07045702,0.1533,122.1295292,-17.2498137,0.81,t17_f5_c3,0.99999845,18.5307,0.2014,311120121,True,True,False,correction_0.0.1,0.0
12,ztf,59269.2940508998,1515294052115015002,2,1515294052115,19.593052,1,1515,0.16752262,18.625067,17.324774,18.6156,0.12929839,100.0,0.039036933,0.1747,122.1295126,-17.2498432,0.92285717,t17_f5_c3,0.99999994,18.6563,0.232,311120221,True,True,False,correction_0.0.1,0.0
13,ztf,59271.254467600025,1517254462115015001,2,1517254462115,19.079515,1,1517,0.41341826,18.715813,17.35138,18.7254,0.15966648,0.021442901,0.04544026,0.2286,122.1296002,-17.2498269,0.82857144,t17_f5_c3,0.9999999,18.7381,0.2961,311120221,True,True,False,correction_0.0.1,0.0
14,ztf,59271.307256899774,1517307252115015000,1,1517307252115,18.62455,1,1517,0.27153438,18.580547,17.843584,18.622,0.21582392,0.107500836,0.109474875,0.2702,122.1295039,-17.2497379,0.58285713,t17_f5_c3,0.999441,18.6382,0.3521,311120121,True,True,False,correction_0.0.1,0.0
15,ztf,59273.230833299924,1519230832115015004,2,1519230832115,18.896608,1,1519,0.52448946,18.749187,17.360775,18.7414,0.17547126,0.027441325,0.048847333,0.2554,122.1296043,-17.2498978,0.7985714,t17_f5_c3,0.98876643,18.5477,0.2739,311120221,True,True,False,correction_0.0.1,0.0
16,ztf,59275.168807900045,1521168802115015005,1,1521168802115,19.971094,1,1521,0.50623477,19.099775,18.076147,18.8919,0.14176038,0.048907783,0.055220935,0.1114,122.1296194,-17.2498087,0.68,t17_f5_c3,0.9999992,18.9952,0.1555,311120121,True,True,False,correction_0.0.1,0.0
17,ztf,59275.255324100144,1521255322115015001,2,1521255322115,19.515322,1,1521,0.20940226,18.833183,17.383512,18.6317,0.122984685,100.0,0.032358065,0.145,122.1295431,-17.2498128,0.8471429,t17_f5_c3,0.99999934,18.7023,0.1974,311120221,True,True,False,correction_0.0.1,0.0
18,ztf,59278.16809030017,1524168092115015005,2,1524168092115,19.80642,1,1524,0.20503917,19.126549,17.453348,19.4051,0.13883702,100.0,0.029732063,0.2327,122.1295387,-17.2498194,0.87857145,t17_f5_c3,0.9999999,19.5626,0.3419,311120221,True,True,False,correction_0.0.1,0.0
19,ztf,59278.23315969994,1524233152115015002,1,1524233152115,19.976572,1,1524,0.7310966,19.510057,18.218132,19.4232,0.15466833,0.036885496,0.0470578,0.1835,122.1296499,-17.2499257,0.7942857,t17_f5_c3,0.9999997,19.4889,0.2479,311120121,True,True,False,correction_0.0.1,0.0
20,ztf,59281.22854170017,1527228542115015008,2,1527228542115,20.237228,1,1527,0.80608445,19.077238,17.442598,18.9105,0.116947494,100.0,0.025949856,0.0958,122.1297152,-17.249826,0.55142856,t17_f5_c3,0.9999984,18.9121,0.1195,311120221,True,True,False,correction_0.0.1,0.0
21,ztf,59291.20310189994,1537203102115015004,2,1537203102115,20.393787,1,1537,0.41277862,19.582758,17.5362,19.6493,0.14633957,100.0,0.022219699,0.2187,122.1296,-17.2498062,0.94142854,t17_f5_c3,0.99997926,19.5504,0.2517,311120221,True,True,False,correction_0.0.1,0.0
